executionTime,wakeUpLatency,interfered
22552,4219,1
22552,4896,0
22083,4063,0
42239,4636,0
22083,4011,0
22552,4739,0
22135,4167,0
22343,4636,0
22187,4115,0
23125,4583,0
22761,4114,0
22552,5364,0
21979,4062,0
42135,4688,0
42448,4062,0
22865,4792,1
22083,4167,0
22448,4739,0
22032,3958,0
22344,4635,0
21927,4114,0
23907,4270,1
30157,4791,0
42761,4531,0
42396,4167,0
43229,4479,0
42187,4167,0
43593,4584,0
22813,4219,1
42761,4687,0
22552,4218,0
22813,4427,0
30000,4011,0
42448,4584,0
42239,4115,0
31146,4635,0
42917,4166,0
30313,5364,0
29688,4219,0
42656,4584,0
42240,4062,0
22813,4791,0
23229,4167,0
30677,4895,1
29896,4219,0
22812,4792,0
23073,4062,0
42604,4323,0
22396,4635,0
30469,4531,0
42344,3958,0
43125,4687,0
22396,4219,0
22812,4636,0
22447,4167,0
22917,4583,0
22500,4167,0
43333,4636,0
23021,5000,1
42656,4739,0
22396,4219,0
24114,4688,0
42864,4011,0
42500,5729,0
22396,4271,0
22916,4688,0
22292,4166,0
22760,4844,0
42188,4167,0
23021,4740,0
22500,4010,0
22656,4687,0
43490,4167,0
23334,5416,1
22656,4531,0
22657,4791,0
29687,4063,0
22917,4531,0
22448,4218,0
22708,4739,0
22396,4166,0
22656,4635,0
22604,4167,0
22761,4687,0
22500,4895,0
23125,4427,0
22447,4115,0
43958,4583,0
42760,4323,1
22968,5052,0
22604,4115,0
23698,4583,0
22395,4115,0
30209,4635,0
42291,4115,0
22812,4688,0
42239,4115,0
31041,4740,0
42917,4219,0
42239,5365,0
41718,4115,0
22552,4584,0
42448,4167,0
22969,4635,1
29427,4219,0
22396,4636,0
22187,4219,0
29844,4479,0
21927,4167,0
29739,4636,0
29375,5469,0
22344,4583,0
29323,4219,0
23073,4583,0
42239,4115,0
22604,4479,0
22083,4011,0
23021,4636,0
22552,4219,1
30156,4584,0
22240,4114,0
42187,4584,0
41823,4114,0
42865,4635,0
42448,4062,0
42187,4792,0
41718,4375,0
42032,4687,0
22292,4114,0
42344,4479,0
29323,4062,0
30312,5261,0
22865,4271,1
23229,4792,0
21927,4063,0
22500,4583,0
22031,4740,0
22448,4636,0
22188,4010,0
23177,4584,0
22187,4115,0
22292,4896,0
21979,4219,0
22500,4479,0
21979,4167,0
42760,4688,0
22708,5053,1
22448,4844,0
22031,4167,0
23281,4583,0
42396,4011,0
42135,5313,0
21980,4010,0
22448,4739,0
29532,4114,0
22500,4688,0
22135,4167,0
22500,4635,0
22135,4063,0
22240,4687,0
23386,4062,0
23073,5625,1
22031,4792,0
29948,4635,0
41980,4166,0
43437,4636,0
21928,4166,0
22395,4792,0
22084,4114,0
22396,4532,0
22032,4114,0
42240,4687,0
29479,4896,0
22396,4583,0
29479,4219,0
22968,4532,0
23021,4270,1
22500,5417,0
29479,4062,0
42135,4584,0
29427,3907,0
42864,4688,0
22083,4167,0
22552,4584,0
29479,4063,0
42396,4583,0
30052,4114,0
42344,5937,0
22135,3958,0
22553,4635,0
22500,4114,0
22968,4844,1
22187,4167,0
22552,4740,0
22240,3854,0
22448,4635,0
22136,3958,0
22500,4479,0
22084,4791,0
22396,4583,0
22032,4062,0
29583,4740,0
30260,3906,0
29843,5313,0
23020,4271,0
22969,4740,1
23542,4167,0
22448,4688,0
22032,3958,0
22239,4688,0
41666,4115,0
22448,4479,0
22656,4115,0
22448,5261,0
22135,4323,0
22552,4792,0
21979,4011,0
22656,4636,0
30000,4167,0
23750,5000,1
22761,4062,0
22865,4531,0
22448,3958,0
23021,4583,0
22448,4531,0
42500,4583,0
22396,4062,0
23334,4739,0
23125,4010,0
42344,4427,0
22552,4011,0
22604,4479,0
43646,3854,0
23385,4740,1
42344,5052,0
42708,4688,0
29948,4063,0
31093,4688,0
30468,4011,0
22865,5417,0
22552,4323,0
22760,4740,0
29948,4167,0
43230,4583,0
22396,3906,0
23020,4584,0
23073,4115,0
23229,4375,1
22500,3802,0
23021,4531,0
22344,4063,0
22917,4688,0
22396,4063,0
23854,4635,0
22448,4114,0
42604,5105,0
22396,4062,0
30156,4687,0
22604,4114,0
30209,4635,0
42917,4114,0
43125,4844,1
22500,4114,0
30834,4687,0
23386,3958,0
22813,5416,0
22291,4323,0
22709,4635,0
22448,4115,0
22813,4583,0
22448,4062,0
22917,4635,0
42135,4063,0
45990,4687,0
23854,4115,0
23386,5677,1
30052,4896,0
22708,4739,0
22344,4115,0
43177,4635,0
22343,4115,0
22864,5417,0
29739,4167,0
22760,4636,0
42292,4010,0
42604,4531,0
29583,4948,0
23021,4479,0
29688,4167,0
43906,4688,0
23542,4323,1
22968,5209,0
42344,4271,0
22917,4531,0
22396,4114,0
22813,4791,0
29792,4166,0
22395,4688,0
41719,4166,0
22448,4687,0
22552,4114,0
42240,4427,0
41823,4740,0
42813,4739,0
22552,4271,1
22761,4792,0
22083,4167,0
42187,4688,0
29375,3958,0
22448,4739,0
22084,4114,0
41979,4635,0
29584,4739,0
42396,4584,0
22031,4115,0
23646,4636,0
22708,4011,0
22448,5781,0
23177,4167,0
22917,4739,1
21979,4115,0
22240,4687,0
22031,4219,0
22396,4636,0
41823,4115,0
42136,4531,0
