executionTime,wakeUpLatency,interfered
22136,4114,0
23333,4636,0
22761,4114,0
29896,5313,0
21979,4166,0
22031,4427,0
21979,4219,0
23333,4636,0
22604,4219,1
22500,4688,0
21927,4167,0
22708,4584,0
23020,3959,0
22552,5417,0
22136,4687,0
22604,4740,0
22031,4063,0
30208,4688,0
41979,4167,0
42187,4740,0
22031,3907,0
42239,4584,0
43542,4167,0
30209,4687,1
22136,4895,0
22604,4583,0
41823,4062,0
23281,4531,0
42292,4063,0
22396,5416,0
22187,4011,0
29844,4531,0
41771,4115,0
22657,4635,0
29636,4166,0
42344,4375,0
41771,4114,0
24011,4583,0
43490,4375,1
22605,5416,0
22187,4323,0
42136,4583,0
41823,4114,0
42032,4687,0
41771,4167,0
29791,4688,0
22083,4114,0
22448,4740,0
22240,4062,0
29843,4532,0
21979,4896,0
23125,4583,0
22552,4271,1
23125,4584,0
29739,4167,0
42135,4532,0
22135,4167,0
42291,4584,0
22083,4011,0
22448,4583,0
29480,4947,0
22552,4531,0
22187,4115,0
22553,4375,0
22812,4167,0
23594,5365,0
22500,4114,1
30104,4844,0
41771,4114,0
22604,4688,0
22084,4062,0
42239,4375,0
41875,3750,0
22500,4583,0
42395,4167,0
29896,4583,0
41979,5052,0
22448,4635,0
22084,4010,0
23021,4688,0
22709,4114,0
23021,4792,1
22083,4115,0
42396,4688,0
22188,4062,0
29843,4584,0
22239,4844,0
22708,4688,0
22291,4115,0
23177,4584,0
22760,4167,0
22500,5469,0
41979,4115,0
29635,4428,0
41771,4219,0
42865,4688,0
42292,4219,1
22657,4687,0
22135,4219,0
42187,4479,0
22708,4167,0
22448,5364,0
22083,4844,0
22448,4531,0
29479,4218,0
42813,4635,0
22031,4114,0
42292,4479,0
29636,4114,0
43646,4739,0
22604,4271,1
22552,4635,0
21980,4843,0
42396,4427,0
41770,4219,0
30417,4635,0
22708,4167,0
22291,5365,0
21980,4166,0
22291,4532,0
21980,4062,0
42343,4532,0
22031,4167,0
23073,4635,0
22552,4270,1
23282,4739,0
22709,4166,0
42135,5209,0
22031,3906,0
22656,4584,0
22135,4063,0
22864,4480,0
22188,4167,0
29739,4636,0
41770,4167,0
22396,4636,0
41823,4063,0
42396,4635,0
42448,4844,0
42604,4896,1
29427,4115,0
23490,4583,0
22552,4271,0
22396,4479,0
22084,4219,0
42396,4739,0
22344,4114,0
22552,4688,0
22136,4114,0
22240,4687,0
22136,4218,0
23645,4584,0
22708,4167,0
42761,5833,0
42343,4480,1
42292,4792,0
22291,4115,0
22708,4688,0
22239,3907,0
22656,4636,0
22187,4115,0
23282,4531,0
22031,4115,0
22604,4740,0
22083,5208,0
29948,4584,0
22187,3854,0
43073,4636,0
22761,4167,0
22969,5417,1
29532,4166,0
29896,4687,0
41771,3958,0
29843,4636,0
22188,4115,0
22500,4531,0
41875,4114,0
30573,4531,0
42500,4270,0
22552,4792,0
22083,4010,0
22448,4531,0
22969,4114,0
22969,4635,1
22031,4115,0
22396,4531,0
41927,4167,0
22396,4479,0
22240,4062,0
42136,4635,0
22083,4844,0
22396,4635,0
41927,4062,0
23073,4583,0
22135,4115,0
22448,4427,0
22084,4114,0
42865,4583,0
22552,4271,1
22708,4635,0
22292,5364,0
42240,4635,0
41875,3906,0
43021,4479,0
42448,4115,0
29740,4479,0
41771,4167,0
42239,4636,0
22084,4114,0
22760,4636,0
22083,4010,0
29948,4740,0
42500,4114,0
30053,4739,1
22812,4167,0
22396,4635,0
22135,4687,0
42292,4531,0
29479,4166,0
41927,4636,0
22240,4063,0
29844,4635,0
21980,4114,0
22448,4635,0
22136,4010,0
30104,4479,0
42031,4948,0
30573,4739,0
23021,4271,1
23230,4687,0
42709,4010,0
22448,5417,0
22135,3959,0
22448,4583,0
22135,4167,0
29895,4740,0
29531,4219,0
42292,4948,0
29479,4115,0
42292,4635,0
42604,4010,0
42343,4584,0
42396,4844,0
22969,4739,1
41823,4218,0
22917,4635,0
41979,4167,0
22343,4480,0
22083,4167,0
23073,4636,0
22187,4115,0
42292,4635,0
22084,4843,0
42187,4636,0
29479,4114,0
42187,4375,0
21927,4114,0
30729,5260,0
42396,4531,1
22395,4636,0
41875,4166,0
23073,4531,0
22084,4062,0
29844,4583,0
22239,4063,0
22500,4636,0
22084,4166,0
22344,5208,0
29583,4844,0
22500,4479,0
21927,4063,0
23802,4323,0
22708,4062,1
22657,5312,0
22135,4115,0
42343,4636,0
22083,4167,0
22448,4740,0
22084,4948,0
42239,4584,0
22031,4167,0
23646,4636,0
42240,4062,0
22500,5416,0
22136,3958,0
22656,4584,0
22761,4114,0
42917,4687,1
41927,4063,0
42500,4584,0
29427,4219,0
22448,4531,0
23334,4114,0
22396,5208,0
41823,4635,0
42240,4583,0
22136,4114,0
22500,4635,0
22188,4114,0
22448,4531,0
29532,4114,0
43594,4583,0
25052,4479,1
32500,4583,0
42239,4688,0
30104,4635,0
41823,3959,0
30677,4739,0
41875,4167,0
22343,5469,0
41771,4115,0
42500,4583,0
29583,4011,0
42343,4688,0
41927,4011,0
42187,4532,0
22708,4063,0
23750,4740,1
22864,4375,0
22396,5312,0
29532,4323,0
42291,4479,0
29375,4114,0
42760,4636,0
22083,4063,0
22396,4739,0
22136,4167,0
22396,4479,0
22187,4011,0
22396,4479,0
29427,4843,0
42812,4844,0
29896,4271,1
42813,4792,0
41927,4115,0
42344,5052,0
22136,3906,0
22656,4635,0
22032,4062,0
29896,4687,0
42187,4896,0
22344,4687,0
22135,4219,0
43229,4531,0
22760,3907,0
30156,4531,0
22604,4323,0
22969,4895,1
22083,4167,0
22553,4635,0
22135,4063,0
42239,4636,0
41823,4167,0
43386,4635,0
42604,4115,0
42135,4740,0
41823,4167,0
22552,4584,0
22083,4010,0
23229,4532,0
22761,4166,0
22916,4792,1
41927,4114,0
29844,4687,0
22292,4166,0
22500,4531,0
41927,4271,0
22344,4479,0
21980,4218,0
23438,4583,0
22656,4062,0
29792,5208,0
41979,4063,0
29948,4427,0
41980,4114,0
23021,4583,0
22865,4271,1
22605,4791,0
22135,4219,0
43490,4791,0
30312,4011,0
42188,5677,0
41979,4740,0
29844,4531,0
22187,4063,0
43021,4583,0
41875,4063,0
41928,5312,0
22240,3958,0
22500,4636,0
22604,4115,0
22761,4791,1
42708,4844,0
42239,4584,0
22083,4167,0
22969,4479,0
22812,4115,0
22448,5417,0
22188,4115,0
22552,4687,0
41927,4218,0
22760,4583,0
22240,4114,0
22500,4531,0
41875,4114,0
42760,4636,0
23282,4270,1
22552,5364,0
22188,4739,0
22604,4479,0
22032,4062,0
42865,4531,0
41770,4219,0
22500,4635,0
22187,4219,0
22344,4740,0
22031,4167,0
22760,4427,0
21979,4844,0
22969,4479,0
42292,4167,1
30573,4635,0
22448,4167,0
22343,5313,0
22240,4115,0
22396,4688,0
22187,4115,0
30104,4532,0
29427,4166,0
42187,4740,0
21875,4063,0
22343,4532,0
42500,3958,0
42240,4479,0
23281,4584,0
22916,4740,1
29843,4219,0
42240,4687,0
22135,4010,0
22448,4740,0
29583,4063,0
22500,4635,0
22136,4062,0
22344,4531,0
29375,4844,0
42083,4532,0
41823,3958,0
42865,4583,0
23021,4062,0
22968,5261,1
41979,4167,0
42187,4740,0
41719,4114,0
42240,4479,0
22188,4114,0
22344,4583,0
41719,4167,0
42917,4687,0
30260,4167,0
22552,5313,0
21979,4427,0
22240,4427,0
22187,4115,0
42968,4532,0
42448,4115,1
22865,4583,0
22136,4062,0
22343,4479,0
22083,4011,0
42291,4636,0
21980,4843,0
22343,4271,0
22188,3802,0
23177,4532,0
42136,4167,0
30000,4375,0
22136,4167,0
23177,4583,0
22291,4219,1
22448,4740,0
22135,4740,0
42292,4687,0
41875,4010,0
42865,4739,0
22657,4062,0
22240,5208,0
21927,4167,0
29739,4688,0
21927,4219,0
22448,4635,0
22032,3958,0
22448,4531,0
22605,4062,0
65625,4739,1
23021,4218,0
22552,4688,0
22135,4792,0
42187,4480,0
41927,4115,0
30521,4687,0
41927,4167,0
42240,4792,0
41823,4167,0
42239,4636,0
22135,4011,0
22447,4375,0
29479,5521,0
30312,4583,0
22656,4271,1
23125,4740,0
22969,4062,0
22448,4479,0
41823,4167,0
29791,4532,0
29375,4062,0
42344,4583,0
22292,4062,0
22604,4531,0
21979,4114,0
22448,4375,0
22916,4063,0
30417,4739,0
42448,4948,1
42292,4739,0
22135,4167,0
23021,4635,0
41927,4063,0
22552,4844,0
22187,4115,0
22500,4583,0
41979,4219,0
22500,4583,0
42031,4688,0
29896,4583,0
22187,4011,0
23125,4636,0
23437,4115,0
22864,5365,1
22188,4219,0
29896,4687,0
22292,4167,0
25521,5833,0
22240,4791,0
22969,4531,0
29636,4010,0
23437,4636,0
30260,4063,0
22604,5260,0
41875,4844,0
22396,4531,0
22031,4115,0
23594,4687,0
42604,4323,1
30000,4791,0
22135,4167,0
29740,4583,0
29427,4010,0
22552,4635,0
42083,4896,0
42344,4531,0
29271,4114,0
43542,4739,0
22656,4115,0
22344,4583,0
21875,4011,0
42240,4583,0
22604,4167,0
22864,4636,1
22344,4115,0
42239,4636,0
41979,4115,0
30000,4427,0
22708,4115,0
30000,5313,0
41875,4375,0
22500,4583,0
22136,4062,0
22708,4583,0
22083,4115,0
42448,4479,0
22240,4167,0
23073,4635,0
22500,4219,1
42396,4635,0
29531,4844,0
22239,4583,0
22136,4062,0
23125,4687,0
42032,4114,0
22500,5468,0
41875,4167,0
42136,4635,0
22083,4167,0
22552,4636,0
22344,3958,0
22553,4635,0
22916,4167,0
22812,4688,1
22916,4219,0
22500,5365,0
22083,4271,0
22396,4427,0
21980,4114,0
22604,4531,0
22083,4063,0
22448,5260,0
22084,4062,0
22344,4740,0
29479,4167,0
22604,4480,0
21979,5417,0
23178,4635,0
22553,4218,1
43125,4635,0
42187,3906,0
42136,5104,0
41823,3958,0
29896,4636,0
22031,4167,0
22500,4583,0
21979,4114,0
42084,4531,0
21927,4063,0
23073,4687,0
22969,3958,0
22760,5260,0
23333,4219,0
22760,4740,1
22135,4219,0
22500,4791,0
22187,4271,0
29948,4427,0
22084,4166,0
22344,4531,0
22917,4010,0
22500,4636,0
41927,5156,0
42395,4584,0
22083,4115,0
42396,4427,0
22135,4219,0
23333,4688,0
22552,4375,1
42239,4740,0
29479,4115,0
29531,4428,0
41771,5000,0
29844,4584,0
41770,4011,0
42812,4636,0
22864,4115,0
22500,5312,0
29635,4167,0
22395,4428,0
22083,4063,0
24271,4479,0
30000,4322,1
22708,4635,0
22083,4167,0
22292,4531,0
22813,4114,0
42187,4531,0
41875,4739,0
29844,4531,0
42031,4115,0
23177,4583,0
22188,4114,0
22448,4531,0
41823,4167,0
22969,4583,0
22448,4271,1
22500,4323,0
22188,4531,0
22708,4479,0
22031,4115,0
23178,4635,0
22813,4062,0
22448,5417,0
21927,4114,0
29792,4583,0
22135,4063,0
42865,4583,0
29427,4011,0
42187,4584,0
42395,4063,0
23593,4688,1
42604,4062,0
42448,5260,0
41719,4531,0
22604,4479,0
22187,4115,0
23333,4480,0
41875,3959,0
29792,4531,0
41927,4062,0
22552,4531,0
22032,4218,0
42136,4531,0
22031,4791,0
23073,4635,0
29948,4271,1
23125,4584,0
22604,4063,0
22396,4635,0
41927,3906,0
29844,4635,0
41771,4062,0
29948,4583,0
41875,4115,0
22500,4635,0
22187,4219,0
22448,4531,0
22812,4063,0
22552,4531,0
23490,4635,0
30313,4843,1
29636,4114,0
22500,4791,0
22291,4115,0
22239,4531,0
22031,4219,0
23333,4688,0
22760,3959,0
22448,4636,0
41823,4792,0
24584,4739,0
41718,4219,0
23438,4479,0
22448,4114,0
30625,5365,0
22812,4271,1
22395,4636,0
41875,4167,0
22448,4532,0
22239,3958,0
22604,4740,0
22136,4114,0
23177,4687,0
22760,4115,0
22553,5364,0
42448,4219,0
22500,4531,0
22083,3906,0
22396,4635,0
42448,4218,0
22760,4740,1
22344,4114,0
22447,4688,0
22031,4167,0
22447,4532,0
22083,4792,0
42343,4636,0
22135,4115,0
29844,4792,0
22135,4219,0
22344,5365,0
29583,4219,0
22343,4427,0
22135,4167,0
23125,4635,0
22552,4375,1
22604,4636,0
29688,4062,0
22552,4688,0
42760,3959,0
42032,4479,0
29531,4271,0
42396,4532,0
22188,4062,0
30885,4531,0
29479,4114,0
22604,4531,0
22032,3958,0
22552,4583,0
43229,4010,0
42396,5469,1
22344,4687,0
42187,4532,0
21928,4114,0
42395,4480,0
22344,4062,0
29895,4844,0
22135,4167,0
29947,4636,0
22239,4167,0
22657,4635,0
22031,4948,0
22552,4531,0
22032,4166,0
43594,4583,0
23229,4271,1
22760,5730,0
22188,4114,0
22448,4635,0
22240,3854,0
22448,4636,0
22187,4115,0
22500,4584,0
22135,4062,0
22605,4531,0
43177,4115,0
22708,4584,0
22031,3959,0
42135,4532,0
30156,3959,0
23438,4687,1
22448,4218,0
42083,5260,0
22135,4011,0
22708,4427,0
22552,4114,0
22604,4532,0
22031,4739,0
22552,4636,0
22188,4062,0
30573,4531,0
22605,4114,0
22552,4427,0
41875,4271,0
23073,4531,0
22448,4271,1
42292,4687,0
22135,4167,0
22447,4636,0
21980,4114,0
42292,4635,0
30104,4063,0
22552,5313,0
41719,4896,0
29843,4584,0
41875,4011,0
23125,4532,0
22031,4011,0
23229,4687,0
29844,4218,1
29843,4688,0
22135,4010,0
22448,4532,0
41927,3906,0
22448,4636,0
22135,4167,0
30677,4688,0
22500,4219,0
42291,5261,0
41823,4271,0
42240,4635,0
41823,4062,0
30052,4479,0
22761,4166,0
22813,4739,1
41927,4219,0
23073,4687,0
42552,4062,0
22396,4427,0
22136,4635,0
42031,4427,0
22083,4062,0
22709,4479,0
29687,4115,0
22395,4532,0
21980,4114,0
22292,4531,0
21822,4219,0
23073,4531,0
29844,5573,1
22552,4687,0
22031,4167,0
23020,4636,0
22500,3959,0
22447,5313,0
21927,4167,0
22396,4375,0
41770,3907,0
22864,4427,0
29479,4219,0
42344,4687,0
22240,3958,0
23542,4583,0
23386,4166,0
42708,5417,1
22135,4063,0
42292,4583,0
29532,4166,0
22708,4479,0
29375,4114,0
22344,4635,0
22083,4115,0
22604,4531,0
22136,4114,0
42292,4531,0
22031,4844,0
22344,4375,0
22135,4219,0
43385,4479,0
42500,4323,1
42292,4791,0
29532,4062,0
22604,4636,0
22135,4063,0
29844,4635,0
22188,3958,0
22500,4636,0
22083,4011,0
23803,4583,0
22708,4115,0
22396,4427,0
22031,4479,0
30364,4636,0
22500,4323,1
22552,4740,0
41927,4218,0
22500,4479,0
21927,4219,0
23177,4688,0
23021,4062,0
22500,4584,0
41927,4843,0
22396,4583,0
22136,4167,0
23021,4531,0
22292,4115,0
30625,4843,0
22448,4271,1
42291,4688,0
29583,4375,0
22395,4688,0
22031,4063,0
22448,4531,0
22031,4010,0
23125,4583,0
22813,4062,0
29844,5260,0
29375,4063,0
22344,4583,0
22188,3958,0
22500,4636,0
22604,4063,0
22865,4843,1
22188,4166,0
42239,4636,0
22656,4011,0
22448,4688,0
22188,4948,0
22657,4583,0
22135,4063,0
23229,4688,0
21979,4166,0
29688,4792,0
22136,4062,0
42187,4688,0
30521,4219,0
22761,4687,1
42083,4896,0
42239,4532,0
41979,4115,0
22396,4427,0
22761,4062,0
22292,5260,0
22135,3959,0
42396,4531,0
41823,4062,0
22500,4531,0
41875,4114,0
42136,4531,0
29480,4218,0
43906,4531,0
23281,4219,1
22656,5989,0
29687,4532,0
22395,4688,0
22136,4010,0
23125,4479,0
22083,4219,0
22344,4583,0
21979,4271,0
42032,4635,0
29427,4166,0
42344,4584,0
41822,3959,0
22448,4687,0
22708,4167,0
23594,4844,1
41979,4063,0
22552,5313,0
22187,3958,0
30104,4635,0
42552,4167,0
29948,4636,0
22032,4271,0
22396,4636,0
41875,4114,0
29844,4531,0
30156,4010,0
22656,5416,0
23490,4687,0
42552,4739,1
22135,4219,0
42187,4636,0
22083,4167,0
22552,4375,0
21875,4063,0
22396,4583,0
41823,4114,0
22552,4531,0
22239,4896,0
22344,4531,0
41927,4062,0
23177,4427,0
42396,4062,0
30573,5313,0
42344,4270,1
22657,4635,0
21979,4219,0
22291,4636,0
22031,4011,0
22500,4792,0
22187,4115,0
42240,4583,0
30573,4063,0
22500,5260,0
22032,4479,0
22447,4584,0
41823,3907,0
42135,4636,0
22812,4167,0
30416,4688,1
22083,4219,0
42240,4635,0
22188,4114,0
22552,4531,0
41927,4843,0
42292,4687,0
21927,4114,0
30469,4687,0
22240,4166,0
42396,5104,0
41875,4062,0
42031,4479,0
29427,4114,0
23281,4583,0
22812,4271,1
42760,4792,0
22187,4115,0
23385,4740,0
30416,4063,0
42343,5261,0
22083,4375,0
22500,4635,0
22187,4219,0
22657,4583,0
29531,4011,0
29792,4583,0
22240,4114,0
22395,4636,0
22761,4166,0
22917,4792,1
22291,4844,0
22656,4687,0
22135,4011,0
22865,4635,0
21979,4115,0
22500,4739,0
22032,4166,0
22500,4635,0
22188,4114,0
22448,4636,0
22084,3906,0
22500,4635,0
22552,4166,0
23490,4687,1
22084,4010,0
42187,5156,0
29584,4010,0
22604,4271,0
22084,4166,0
22500,4479,0
29532,4062,0
22604,4688,0
22135,4219,0
42291,4584,0
22084,4062,0
22553,4583,0
41771,4844,0
23282,4583,0
30208,4323,1
22969,4635,0
22135,4063,0
22604,4583,0
22135,4063,0
43125,4636,0
22136,4167,0
22552,4688,0
22135,4792,0
42343,4740,0
29583,4167,0
23594,4583,0
22812,4115,0
23230,5729,0
22500,4271,1
22553,4583,0
22292,4062,0
23021,4635,0
29427,3958,0
29844,4635,0
41719,4114,0
42031,4532,0
42448,4062,0
22396,5364,0
41875,4739,0
22448,4635,0
41823,4010,0
42708,4583,0
42552,4062,0
42708,4792,1
29584,4323,0
23073,4740,0
22292,4166,0
52865,4427,0
22239,4844,0
22448,4740,0
41875,4115,0
23282,4479,0
22708,4063,0
22500,5417,0
22135,4063,0
22500,4532,0
22135,4115,0
23125,4584,0
22395,4375,1
42396,4635,0
22240,4114,0
42239,4636,0
22656,3959,0
22604,5417,0
41666,4688,0
22395,4636,0
22031,4062,0
30417,4531,0
22031,4010,0
42292,4583,0
41875,3906,0
42031,4687,0
30364,4063,0
42552,4739,1
41927,5312,0
22604,4583,0
22136,4166,0
23333,4427,0
22760,4063,0
22448,5208,0
21979,4114,0
22500,4531,0
22084,4010,0
22500,4636,0
22031,4167,0
22240,4531,0
22032,4114,0
23125,4635,0
30729,4167,1
22761,6041,0
22136,4167,0
22500,4532,0
29479,4011,0
42395,4636,0
22083,4063,0
22448,4583,0
42031,4167,0
22448,4584,0
22135,4219,0
22448,4636,0
21979,3906,0
22553,4583,0
22552,4167,0
23437,4844,1
22291,4271,0
22500,5000,0
41875,4115,0
22500,4479,0
22031,4167,0
22708,5469,0
22136,4114,0
22552,4583,0
22240,4062,0
23177,4531,0
22709,4270,0
22292,4531,0
21979,4427,0
23073,4583,0
22500,4323,1
42344,4635,0
41928,4062,0
22448,4427,0
22187,4063,0
22500,4583,0
22084,4010,0
42240,4583,0
41927,4896,0
30053,4583,0
22083,4115,0
23177,4427,0
22292,4166,0
30625,5052,0
22604,4218,1
22396,4687,0
22135,4167,0
22500,4532,0
22135,3907,0
22448,4635,0
22187,4115,0
23229,4740,0
22865,4114,0
22343,5313,0
29428,4270,0
42240,4635,0
22135,3906,0
22500,4531,0
22865,4114,0
22917,4635,1
41928,4114,0
29948,4687,0
30261,4166,0
42188,4531,0
22031,4739,0
22344,4584,0
22292,4114,0
23125,4531,0
21927,4114,0
22552,5208,0
21927,4114,0
22500,4375,0
41771,4010,0
30625,4636,0
22656,4896,1
30208,4687,0
22136,4167,0
23177,4635,0
22812,4011,0
22447,5365,0
41875,4115,0
42552,4583,0
29479,4011,0
22395,4532,0
22187,4063,0
29895,4532,0
41875,4010,0
22239,4636,0
23489,4063,0
23021,5365,1
22188,4635,0
22605,4687,0
29687,4115,0
22969,4583,0
22136,4062,0
22552,4635,0
41927,4167,0
22396,4635,0
29584,4166,0
42240,4583,0
22136,4791,0
22396,4479,0
22187,4167,0
23646,4583,0
42864,4219,1
22604,5208,0
42031,4167,0
22395,4480,0
22084,4010,0
22448,4531,0
22031,4167,0
29791,4532,0
22083,4167,0
29844,4271,0
42605,3906,0
22500,4219,0
21927,4844,0
23073,4636,0
22552,4375,1
23229,4688,0
22031,4011,0
42136,4687,0
42031,3906,0
23229,4636,0
42031,4115,0
22500,4636,0
41823,4843,0
42135,4740,0
29584,4114,0
42864,4584,0
22448,3958,0
29792,5260,0
22917,4062,0
22865,4896,1
29584,4062,0
22448,4531,0
22084,4166,0
42240,4531,0
29584,4166,0
22448,4687,0
22709,4114,0
22500,5312,0
22031,4531,0
22500,4531,0
41823,4166,0
42500,4427,0
29584,4114,0
23281,5156,0
23073,4323,1
23333,4688,0
22187,4219,0
22500,4480,0
29739,4844,0
22396,4636,0
22187,4167,0
23438,4687,0
23073,4792,0
22396,4479,0
22031,4115,0
22396,4479,0
21979,4167,0
22865,4583,0
22656,4844,1
30000,4739,0
22136,4114,0
23333,4583,0
22969,3854,0
22344,5312,0
42032,4270,0
29895,4480,0
21928,4166,0
22500,4583,0
22343,4167,0
22500,4688,0
41979,4062,0
22448,4583,0
22761,4010,0
42500,5678,1
41927,4948,0
42292,4688,0
41980,4062,0
43178,4479,0
41770,4115,0
