executionTime,wakeUpLatency,interfered
46458,2544792,0
11563,11041,1
9739,5365,0
54531,2263438,0
11511,12604,1
77292,-7761562,0
17084,7448,1
10833,4948,0
50521,1984792,0
12604,12917,1
10521,5416,0
49219,2759427,0
33386,7552,1
52813,637083,0
16458,6458,1
47083,706198,0
12969,12448,1
10677,5313,0
52032,624166,0
35052,10625,1
11145,5157,1
47604,1111823,0
13490,12188,1
10104,6875,0
52136,1967447,0
11510,5573,0
43125,164531,0
17656,8438,1
10521,5000,0
54323,932760,0
12708,13073,1
53177,-8704322,0
14166,6042,1
27604,5313,0
53958,1270209,0
12084,12187,1
10468,5157,0
55053,1270156,0
12136,10781,1
10416,5365,0
64427,1594115,0
16458,5573,1
10625,5208,0
61510,2668177,0
51094,561562,0
12135,10677,1
9375,14375,0
42864,10730,1
11510,6667,0
10208,5000,0
46406,10157,1
12032,10521,1
10990,5208,0
56406,1457188,0
35365,7916,1
10156,5521,0
55469,1751302,0
11719,6718,1
11354,5052,0
53333,586511,0
21615,14427,1
75729,-8208228,0
17240,7135,1
10156,5052,0
57031,1871198,0
12240,10469,1
10313,5312,0
47344,2909010,0
16250,6093,1
29115,5885,0
57343,-6770519,0
14948,13177,1
58750,3178490,0
13750,13385,1
10208,6927,0
80990,2855417,0
58073,-6834165,0
14531,13021,1
10678,5312,0
47500,3743646,0
21875,15052,1
11250,6354,1
81771,2803177,0
50937,761198,0
13021,13385,1
60469,2976250,0
21771,17448,1
59011,764479,0
12813,13020,1
61407,-8697708,0
19323,7083,1
77135,1095729,0
12396,13594,1
57864,1162240,0
11510,12865,1
56458,-595884,0
19063,5052,1
58229,-3055572,0
15938,5677,1
58593,-1097342,0
16562,8177,1
58698,-771665,0
32500,13333,1
57396,-856666,0
18073,6615,1
59271,-825884,0
17032,6458,1
82760,3058490,0
13177,9427,1
48177,-178176,0
13490,9896,1
16198,6615,1
55000,-1044687,0
11927,11198,1
45000,-1408905,0
12500,7135,1
55886,-1061614,0
34635,6667,1
57135,-2753228,0
13541,13282,1
57396,-3001926,0
13281,12969,1
77708,4911146,0
17916,8959,1
10156,5000,0
54114,-6328280,0
18333,6146,1
48438,4986927,0
23490,14740,1
11250,5521,1
57396,-5171978,0
12500,13541,1
47240,3136927,0
11197,6355,1
61510,2738438,0
30677,6354,1
56979,-6417707,0
12552,10781,1
10104,5312,0
13854,12865,1
77448,-4680103,0
16563,6979,1
10053,6145,0
50625,-3830572,0
13646,13646,1
57187,5151251,0
22292,15520,1
28125,6146,1
56875,-7117864,0
14479,13646,1
57031,3112187,0
14739,13490,1
10313,5364,0
77500,3772291,0
17239,7657,1
57448,-5591197,0
13698,11146,1
10313,6250,0
57292,3908958,0
12553,13177,1
62708,-6662863,0
16562,5938,1
54479,1445573,0
11928,12916,1
10260,5417,0
58073,1896719,0
36145,13334,1
13125,5625,1
48594,-7239686,0
22240,7031,1
50625,2557552,0
17812,6198,1
10573,5417,0
77604,3942239,0
17292,9323,1
54948,-7680572,0
13385,13386,1
10937,5677,0
56770,2884688,0
12500,6979,1
10417,5625,0
54375,3092083,0
15990,6250,1
49791,-6600363,0
13021,12500,1
10834,4896,0
56719,4603386,0
35364,5521,1
53698,-7719582,0
14479,6563,1
10157,5885,0
47760,3228334,0
12656,6719,1
77396,2131459,0
15989,5521,1
10104,5104,0
55625,-7790051,0
11927,11146,1
57552,3213282,0
11823,10729,1
10105,12135,0
48490,2836094,0
57395,-5881509,0
14011,13229,1
10469,6302,0
58490,3423698,0
34167,8073,1
10052,4792,0
54531,-6542707,0
12291,11979,1
56250,3763593,0
13907,14479,1
10053,6145,0
75260,4083542,0
14792,9010,1
57239,4332553,0
13437,13854,1
10573,5625,0
57031,-3993593,0
11875,22135,1
57813,3010469,0
14531,12813,1
56198,3477605,0
14063,14323,1
57291,-6504374,0
31823,20677,1
11250,5573,1
58541,4314688,0
12865,11927,1
56406,-5532343,0
12812,14584,1
10885,5417,0
15364,8490,1
54635,3995365,0
13229,14375,1
10417,5573,0
57552,4538281,0
31771,14166,1
55990,4522344,0
16041,8177,1
11094,5416,0
48906,-5347290,0
12344,14062,1
73333,4799531,0
20885,15261,1
10677,6562,1
54479,-4987030,0
12969,8750,1
57969,3162031,0
13593,12292,1
55937,3160261,0
17761,7447,1
58594,-5628437,0
11667,14531,1
10156,5469,0
57500,4017083,0
33073,14219,1
56562,-5942915,0
15261,7760,1
9792,5937,0
56562,4808230,0
13125,14115,1
12240,12708,1
18750,8489,0
56875,4148333,0
13073,13020,1
48282,-5884426,0
11927,13333,1
10521,5416,0
56979,5391406,0
16928,8541,1
55573,-6535103,0
16354,6250,1
10208,4896,0
56927,3702552,0
28438,11875,1
13177,5521,0
61250,-6919009,0
56719,4998281,0
13438,14687,1
10104,5469,0
75781,-6640051,0
23646,16250,1
52344,4006927,0
13437,8542,1
11719,5313,0
53906,2926927,0
11719,13698,1
79115,-5554739,0
14219,9739,1
10521,5208,0
56666,3452292,0
13646,11667,1
57239,-7122238,0
13385,14167,1
10417,5521,0
49531,3871927,0
18385,8073,1
9896,5312,0
55417,-6930155,0
12917,13906,1
53750,3234843,0
42344,16458,1
11667,5573,1
55938,3045625,0
12500,14323,1
60833,-6748541,0
13229,7188,1
73750,2815833,0
15625,9010,1
10730,5260,0
56458,3673281,0
20365,6823,1
52761,-6998905,0
11719,13906,1
10364,5365,0
56563,2909739,0
15104,7031,1
10260,5209,0
56250,-5370520,0
11927,12917,1
47968,3176094,0
37031,8178,1
11615,5416,1
13490,14323,1
54531,3153907,0
13542,14271,1
11041,5521,0
78073,3310313,0
16667,7344,1
56719,-6718593,0
14166,14115,1
10416,5573,0
47187,3399011,0
13542,12187,1
10573,5521,0
54062,3168125,0
54792,-8355208,0
12917,14010,1
11719,5573,0
54635,2630625,0
11042,23750,1
50572,5886,1
56771,3314270,0
13646,13542,1
58020,-7206926,0
10625,24635,1
11146,5625,1
78333,4151823,0
11562,12761,1
10781,5573,0
49167,-7283385,0
12135,14479,1
48229,2265365,0
16614,6459,1
10521,5313,0
57761,2633125,0
13125,13802,1
10625,5520,0
55468,2346980,0
14479,13542,1
57865,1992656,0
20052,7604,1
22500,5104,0
53073,2036197,0
12604,11823,1
10156,5469,0
48489,3232813,0
54531,-8988384,0
32708,13229,1
10885,5417,0
57135,1757709,0
13437,13594,1
10209,5260,0
53177,2113854,0
14948,7187,1
9844,5781,0
46667,2400052,0
13073,13958,1
49114,-6238957,0
20677,15573,1
10833,5573,1
54062,1946823,0
30989,13125,1
11094,5521,0
55105,2194635,0
12448,14635,1
55156,-7625780,0
16198,7239,1
76562,2075105,0
13385,14115,1
10364,5313,0
56510,1557448,0
13750,13542,1
9896,15729,0
56875,2398125,0
13490,14271,1
60521,3520833,0
12344,12760,1
50625,550729,0
10938,20677,1
10730,5416,1
55052,1168855,0
33698,14271,1
10260,5208,0
56615,1472656,0
12292,11719,1
56094,-8338906,0
16771,8281,1
9896,5833,0
73959,3281302,0
14167,12500,1
10209,5416,0
53281,765573,0
12292,11510,1
10104,11771,0
56250,1275834,0
13438,14114,1
56823,-8361978,0
13177,7916,1
10104,5365,0
16094,7240,1
10000,5417,0
46094,1505521,0
31511,3802,1
10678,3489,1
53541,1533646,0
18229,4584,1
59792,-6811510,0
15417,7343,1
65625,1012552,0
12917,14375,1
10990,7031,1
56770,1684063,0
13854,7657,1
10052,5781,0
56562,2074427,0
11667,13489,1
48698,-8563489,0
18385,12917,1
11614,7396,1
56511,3014166,0
13125,14115,1
10521,5260,0
52552,1169323,0
32135,7604,1
10156,5312,0
57084,1592708,0
14948,8385,1
56771,-8429738,0
12239,14636,1
12135,5417,0
76250,1607292,0
13437,14011,1
9844,5625,0
55938,1485677,0
16979,10260,1
10208,5469,0
56198,1327344,0
11146,12657,1
27916,5313,0
60156,-6568072,0
55312,1045834,0
15990,12917,1
10989,5677,1
52656,867604,0
31719,13229,1
10469,5469,0
52500,1302708,0
11406,11875,1
10104,5260,0
54896,962084,0
11875,23958,1
79844,-7106301,0
13229,7188,1
10209,5260,0
55260,1182604,0
14011,12812,1
9896,5781,0
50209,3152395,0
32708,13386,1
52031,660729,0
28229,7239,1
54792,838489,0
12240,8958,1
9323,5521,0
57865,2238697,0
28698,7083,1
94843,1679479,0
14896,7032,1
9687,5365,0
58854,3827031,0
11250,14166,1
77916,2365469,0
12864,13281,1
10208,5729,0
92917,1698542,0
19792,8750,1
9531,5573,0
57187,2278073,0
11198,8698,1
56458,-7194166,0
12969,14010,1
10677,5260,0
54271,2820468,0
10573,24271,1
11927,5521,1
67344,4247136,0
12396,13073,1
62396,3142916,0
13281,13386,1
57552,3715521,0
10833,9375,1
76823,-6759842,0
15000,8385,1
9635,6719,0
53958,6628854,0
10573,13906,1
11562,13906,1
23906,5105,0
59896,5892448,0
12813,7083,1
56875,3992032,0
11041,14948,1
10416,5417,0
81042,2909010,0
13437,13958,1
56354,-6559218,0
12760,13386,1
9167,14011,0
54115,2812083,0
11927,12604,1
10052,5416,0
55573,3098020,0
11146,12240,1
58385,2329740,0
10521,11979,1
12760,5313,0
83333,3793438,0
11197,13021,1
57187,1386459,0
12500,14218,1
55625,-8798020,0
12865,13854,1
10312,5521,0
66250,1065625,0
14114,8125,1
10625,5416,0
54896,1214688,0
13385,13437,1
57917,2710572,0
14635,6771,1
52031,1428177,0
18125,7135,1
11041,5417,0
54323,1351667,0
12135,13490,1
10625,5729,0
53333,1898385,0
32396,13438,1
10834,5833,0
59428,1877343,0
17604,8333,1
11458,5469,0
55364,-7638540,0
13125,13542,1
76094,2756562,0
12812,14323,1
10000,5208,0
60312,3636302,0
56094,-7861874,0
15677,8229,1
10104,5313,0
50938,436614,0
11510,12917,1
10833,5521,0
44323,14427,1
10313,6770,0
9479,5157,0
40729,8125,1
29584,6875,0
9531,5834,0
12083,11354,1
9896,5417,0
41718,9792,1
11042,5885,0
9635,4896,0
42605,9218,1
10000,6094,0
9427,5313,0
37187,10782,1
10312,8542,0
10209,5052,0
53125,158230,0
29948,12396,1
54323,1189739,0
13438,6927,1
9792,5781,0
56198,1328594,0
11407,12291,1
10781,5261,0
82396,3742604,0
10990,11823,1
46927,422604,0
10417,20729,1
11510,5729,1
51198,264323,0
13593,6563,1
65104,12761,1
10104,8177,0
9583,5104,0
43958,12188,1
10886,14531,0
10261,5052,1
56302,-8985988,0
12500,11979,1
30000,5156,0
44375,11406,1
10833,6510,0
9636,5208,0
54791,15313,1
15782,5573,1
9740,5104,0
62136,13125,1
11562,7344,0
10781,5000,0
38698,11198,1
11666,6615,0
10573,5104,0
42031,7656,1
10260,5573,0
28385,4792,0
42865,12812,1
10156,8698,0
9427,5157,0
60052,3561406,0
56406,-7343853,0
33959,11510,1
11093,5938,1
48177,812656,0
12188,12500,1
10625,5416,0
54427,636510,0
11355,10520,1
9479,6511,0
59271,3055886,0
57188,-8211249,0
13073,10625,1
10261,6614,0
45052,8021,1
25260,7084,0
44167,391666,0
12657,20729,1
11093,6355,1
49843,82605,0
11094,10208,1
10260,5260,0
65052,1459011,0
11094,10989,1
11406,5208,0
45312,9844,1
12812,5417,1
10208,5261,0
53959,37812,0
13490,5625,1
25782,5052,0
51823,66094,0
12552,12188,1
52969,414531,0
12605,20468,1
10990,5104,1
52552,344740,0
33229,9792,1
10781,5417,0
45937,330521,0
12188,10260,1
10209,5833,0
61823,2727239,0
12448,20468,1
43906,12188,1
10209,5833,0
9792,5625,0
42396,11042,1
10052,5365,0
9792,5937,0
43073,48177,0
30469,19270,1
10677,5730,1
43438,9375,1
10000,6823,0
9583,4896,0
50261,1575833,0
12552,12500,1
60520,11563,1
21719,11094,0
10885,5313,1
42292,12708,1
9791,8438,0
9636,5625,0
43698,12552,1
10313,8125,0
29895,5209,0
54740,14271,1
11979,6198,1
11042,4947,0
43020,11667,1
10104,9114,0
9531,5156,0
53906,10104,1
11197,5782,0
9375,5052,0
58541,2913282,0
15104,7865,1
37552,9948,1
10156,5364,0
30365,4948,0
43542,11146,1
10312,6615,0
10364,5000,0
43490,6614,1
43021,12865,1
30209,7968,0
10000,5000,0
51146,297395,0
12709,11875,1
10990,5937,0
41302,8021,1
10937,5625,0
9687,5729,0
37917,10625,1
10572,8438,0
10312,5261,0
42604,12812,1
11406,6823,0
9844,5729,0
41458,6302,1
29167,6979,0
10312,4896,0
44010,12032,1
10260,6927,0
10260,5052,0
44219,11770,1
12135,6511,0
10000,5260,0
48646,2843125,0
15000,6979,1
43125,12395,1
10417,7864,0
9531,5209,0
43020,10782,1
29531,6615,0
42136,21666,1
14427,5469,1
9479,4948,0
12031,7083,0
10313,5104,0
65417,-9486614,0
11511,6927,1
10261,5052,0
39532,7239,1
11042,5781,0
10052,5105,0
40469,12604,1
10365,8594,0
28854,5312,0
41250,12291,1
11511,5208,0
9271,4948,0
40052,7708,1
10990,5468,0
9583,4948,0
61354,12813,1
11927,6823,0
9896,5157,0
43281,13333,1
10521,8386,0
10104,4792,0
59063,2886146,0
33021,7500,1
41355,11875,1
10781,5208,0
42917,12448,1
10729,8125,0
9948,5313,0
37344,6666,1
27917,6197,0
10364,5104,0
43750,12552,1
10105,6614,0
52396,651875,0
12969,11771,1
10365,5833,0
42187,5886,1
10677,5781,0
10625,4844,0
44114,12657,1
10938,8437,0
10052,5157,0
44114,10469,1
29531,6875,0
9896,5469,0
42188,8021,1
10521,8229,0
9896,4843,0
38281,9583,1
11250,8854,0
10416,4896,0
43438,12291,1
10365,9166,0
10104,5469,0
59948,2948073,0
37083,10782,1
10521,7552,0
27604,6771,0
42292,12760,1
10156,6771,0
9531,4896,0
43959,12396,1
10677,12396,0
14115,5312,1
62552,12136,1
9843,9063,0
9635,4948,0
16197,6146,1
9791,5000,0
41875,21198,1
16823,5677,1
21718,4948,0
42604,12136,1
10156,7865,0
9531,5157,0
38177,10313,1
10209,8281,0
9531,5000,0
59427,6979,1
10833,5833,0
9427,4791,0
44219,10833,1
10834,5416,0
9792,5260,0
43490,14427,0
10260,5156,0
24635,5052,0
59740,2872656,0
43021,10208,1
10157,6823,0
9791,4844,0
43437,12552,1
30520,5469,0
9688,5052,0
43281,12656,1
13645,8230,0
11042,5208,1
44011,13333,1
11823,7969,0
9427,5053,0
55729,868906,0
11042,12292,1
36667,19166,1
13281,5677,1
9479,5260,0
41407,11979,1
29740,6354,0
9844,5052,0
43698,13490,1
11042,5417,0
10208,6042,0
41510,6615,1
10209,5572,0
10000,5052,0
41406,12240,1
11771,5156,0
9844,5209,0
43698,11718,1
10521,8438,0
9896,5104,0
85521,-7014687,0
44792,13281,1
11771,5260,0
10000,5834,0
43959,12656,1
12135,5521,0
10364,4948,0
60990,8021,1
10468,6042,0
9792,5052,0
37969,10625,1
10312,6302,0
10781,5000,0
55834,1022500,0
11146,11979,1
28594,5000,0
12187,5469,0
9740,5104,0
38281,6667,1
11146,4844,0
9583,4844,0
62135,9323,1
11510,6719,0
9375,5260,0
41875,7656,1
10208,6355,0
9428,5000,0
44115,11250,1
10417,6875,0
44844,11979,1
10678,6875,0
9947,4948,0
60104,-7040884,0
14323,7344,1
44479,10729,1
29636,7083,0
9739,5156,0
36875,9896,1
10365,8698,0
10052,5052,0
52239,15313,1
12500,5989,1
10313,5052,0
44583,12188,1
10104,8542,0
9740,4895,0
55000,826198,0
11406,6042,1
9948,5156,0
40885,7448,1
27448,6771,0
44271,12292,1
11354,7709,0
10209,5000,0
43021,9948,1
10521,6406,0
62813,21041,1
14375,6771,1
10052,5052,0
38542,10104,1
10573,6771,0
9635,4948,0
44375,12708,1
9896,5260,0
27395,5730,0
62188,2908854,0
13073,8490,1
43750,11927,1
9896,6979,0
9948,5000,0
62188,12604,1
10209,8125,0
10625,5000,0
43073,17916,1
15521,5677,1
9532,4948,0
43386,8125,1
12917,6510,1
25521,5000,0
56458,1359219,0
12396,9792,1
9792,5833,0
52708,165469,0
14271,7813,1
44115,10364,1
10104,5364,0
37395,10365,1
10938,5468,0
9844,5937,0
50573,36406,0
12916,5938,1
10521,5261,0
50678,60416,0
11823,11667,1
9531,5312,0
44375,11094,1
11094,6771,0
9739,5000,0
82188,3154687,0
13750,5937,1
41875,9896,1
10104,5729,0
10261,4843,0
43386,11562,1
10677,6458,0
9479,5000,0
58489,333229,0
14583,6406,1
51980,271770,0
12813,10729,1
9948,6042,0
58021,-8169947,0
11614,12813,1
29740,5989,0
50313,202812,0
13594,7031,1
9948,5104,0
50521,267708,0
10729,12083,1
10729,5416,0
60781,459323,0
12240,8072,1
10677,5052,0
57969,1029740,0
14479,7084,1
11302,5105,0
46927,1035573,0
12656,11510,1
28854,5417,0
51563,873489,0
12656,12031,1
61146,-7166093,0
17291,12761,1
44584,432187,0
29531,12031,1
10521,5364,0
51407,399114,0
12292,12343,1
10469,5208,0
45781,1066406,0
11927,11979,1
9427,14740,0
53490,985052,0
13177,12500,1
9739,5730,0
50938,-7646666,0
10989,12136,1
52448,758854,0
12656,6198,1
27760,5261,0
52552,539584,0
14271,6302,1
9740,5052,0
52656,696771,0
11146,5729,0
58646,718541,0
10834,7343,1
9792,5156,0
51146,723854,0
13437,8229,1
9740,5156,0
51302,185312,0
12187,10365,1
60000,-6981040,0
13906,6875,1
54271,223698,0
15052,6511,1
9688,5156,0
40781,11979,1
30469,6771,0
10313,4948,0
53334,609010,0
12240,12135,1
10000,5209,0
47396,309896,0
13229,6354,1
9792,5052,0
56511,1696041,0
12344,6562,1
49792,37135,0
10625,11354,1
9427,5468,0
45781,113281,0
11927,20000,1
28542,5104,1
44063,10521,1
10156,6875,0
10364,4844,0
11979,12240,1
12969,4843,1
70417,343906,0
15313,6562,1
10520,4896,0
52083,195260,0
11145,10782,1
10156,5469,0
51094,2856302,0
32396,11146,1
44740,11302,1
10156,17291,0
10364,4948,1
45052,13073,1
10312,8333,0
11303,4895,0
71667,386718,0
11979,10000,1
51198,161198,0
15417,9896,1
10730,5312,1
57032,-8210728,0
12812,12760,1
10781,5313,0
49896,61927,0
11667,12083,1
10625,5313,0
45573,282552,0
15208,5886,1
10157,5208,0
52188,158645,0
28125,9844,1
10000,5417,0
43958,770312,0
11302,10677,1
56198,487343,0
13542,7187,1
9792,5364,0
53125,457761,0
12865,6354,1
60417,-7141510,0
11355,13437,1
50521,227552,0
10677,10312,1
32239,5261,0
51927,293854,0
12343,6667,1
9636,5416,0
52968,493907,0
11406,12032,1
10261,5416,0
71094,540000,0
13386,8645,1
10469,15260,0
57813,1620573,0
11250,13437,1
44479,14323,1
11510,10521,1
10417,4844,0
44844,12761,1
13594,11875,0
12396,4948,1
44740,211093,0
12657,10781,1
10469,4792,0
51041,318282,0
28958,10209,1
16563,5885,0
43490,429271,0
15834,5885,0
43906,13490,1
13334,5364,0
13230,6875,0
47708,2949948,0
22448,5468,1
43593,9792,1
11093,6615,0
12656,4948,0
47239,8125,1
32656,6354,0
15573,11927,0
53177,187239,0
14218,7084,1
44427,421459,0
24218,5886,1
12344,5000,0
100208,-7914114,0
20417,6927,1
10729,5104,0
50417,144687,0
13021,12291,1
10677,5260,0
51198,170364,0
11771,11719,1
30573,5469,0
45000,217865,0
27969,6198,1
11458,4844,0
43907,816198,0
11406,7032,1
10208,4948,0
63542,791979,0
18646,5885,1
10312,5052,0
52083,195677,0
13906,11875,1
61719,-7293385,0
12396,6250,1
43178,6041,1
10625,6042,0
10000,4895,0
44323,12916,1
10365,6823,0
9896,6458,0
45781,15938,1
33646,6667,1
10208,5261,0
43646,12604,1
11042,6771,0
11146,5052,0
56667,1659115,0
12708,11771,1
12291,5365,0
44218,12084,1
11615,5156,0
10209,5000,0
53750,173489,0
13333,11667,1
10886,5312,0
50261,142552,0
33020,7084,1
46875,519739,0
13438,12031,1
10729,5365,0
51458,175782,0
11614,-9990259,1
9948,15469,0
70781,281719,0
11927,11927,1
64010,2809375,0
13906,14219,1
37188,6614,1
11406,5209,0
26510,5729,0
44375,14480,0
10521,5469,0
9739,5938,0
50156,76302,0
13281,11823,1
12083,5573,0
71146,20781,0
13958,11250,1
10261,5208,0
57969,1858125,0
14114,13386,1
50365,89739,0
17240,6093,1
10156,5678,0
43593,11250,1
12344,6979,0
10364,5209,0
43385,12813,1
11302,5468,0
12604,5209,0
45573,76198,0
31666,8282,1
11459,5208,0
41146,12552,1
10468,6719,0
10782,5416,0
42448,6302,1
11823,5625,0
9896,4896,0
14167,12292,1
43594,10885,1
11354,6719,0
42396,7969,1
10313,6302,0
28646,5937,0
44896,13594,1
10365,8906,0
9844,4895,0
42917,6458,1
10886,5521,0
10052,5469,0
63906,-9871510,0
12760,9844,1
10104,5417,0
51614,14792,1
12083,5833,1
10104,4948,0
44583,12448,1
10677,6355,0
28854,4844,0
43073,12188,1
10573,8646,0
10052,11562,0
43021,11719,1
12031,6511,0
10104,4792,0
63542,12552,1
12083,6719,0
9948,5000,0
41094,5521,1
10677,6198,0
10000,4896,0
55730,2972500,0
31927,11458,1
51355,55885,0
17552,9688,1
51562,130469,0
13750,12031,1
10677,5260,0
46615,-9406510,0
31927,12552,1
10313,6094,0
52760,761719,0
15364,6667,1
11302,5625,0
49531,1703230,0
12031,7240,1
10729,5209,0
43750,12239,1
20834,8541,0
12187,5261,1
42657,356510,0
12656,9532,1
11823,5208,0
42968,10990,1
26094,6302,0
9895,5053,0
50000,382917,0
19948,5781,1
10156,5104,0
53281,421771,0
13438,6875,1
67709,8750,1
21875,11771,1
11146,5416,1
62968,-6953801,0
12187,11667,1
43594,10156,1
13177,5156,0
50208,394896,0
16146,6146,1
9948,4948,0
43437,10521,1
12760,6823,0
10678,4791,0
70938,643698,0
16771,6406,1
10573,5990,1
55261,1355104,0
13802,13125,1
47188,1060000,0
13386,11093,1
10104,6511,0
49322,7605,1
11146,6198,1
10885,5053,0
52031,524479,0
12916,10000,1
10209,5781,0
51875,580416,0
27708,16407,1
11041,5469,1
54323,784427,0
13334,12760,1
9740,5416,0
45417,10729,1
12656,9844,1
10104,5937,0
60677,3264427,0
53073,332396,0
12240,11406,1
9948,5365,0
45105,13020,1
24739,5365,0
50052,265521,0
12604,12396,1
11771,5156,0
53855,554687,0
12448,11980,1
10052,5156,0
75989,1581511,0
16614,6615,1
11719,5209,0
42656,9636,1
10677,5781,0
10000,5104,0
49167,226510,0
16927,5782,1
26979,6458,0
40209,7812,1
13437,10000,1
10260,5365,0
56302,917291,0
13385,13646,1
57031,1157657,0
30364,5938,1
11354,5208,0
54114,695625,0
12344,8489,1
10625,5209,0
58125,3141563,0
15416,5678,1
45209,586250,0
13333,12031,1
11198,5313,0
45052,8282,1
11875,9688,1
10781,5260,0
56511,1011250,0
33854,7761,1
56980,-9101614,0
14114,12657,1
10104,5104,0
56823,1802083,0
19688,13020,1
10573,7136,1
72448,448594,0
12396,12292,1
10208,5105,0
45260,10886,1
13230,9114,1
10000,5052,0
48697,294584,0
14792,7396,1
26563,5208,0
43646,9584,1
12083,6979,0
10156,5417,0
52448,502500,0
16198,7969,1
10833,5052,0
65104,12500,1
11562,6563,0
62136,-6806666,0
15365,11510,1
43073,12031,1
10834,7812,0
10208,5052,0
38698,10729,1
11354,6719,0
9896,5468,0
51458,42448,0
15937,6771,1
54114,679636,0
56406,9479,1
10573,5261,1
55417,1294323,0
15625,6458,1
10677,5104,0
53125,612135,0
12552,11042,1
73177,643438,0
13229,12760,1
10104,5156,0
52344,-9483280,0
16198,5729,1
10156,5313,0
55261,848750,0
12917,12656,1
30312,5209,0
55052,240052,0
15938,7760,1
11510,4948,0
44375,11198,1
11563,6823,0
9843,5782,0
80937,3268646,0
13177,12604,1
52604,283854,0
16719,5833,1
44428,12500,1
11511,8333,0
10053,4895,0
62761,307083,0
18073,6094,1
10156,5521,0
54688,634323,0
11615,5781,0
50417,2038698,0
12760,11667,1
30052,6302,0
49167,598594,0
15677,7136,1
10833,5209,0
47083,1063907,0
13385,6511,1
10000,6146,0
74427,458281,0
15782,6823,1
55625,1071510,0
12448,11354,1
10364,6094,0
57188,1302031,0
14323,13020,1
10104,5417,0
55989,978386,0
