executionTime,wakeUpLatency,interfered
500990,-354010,0
450730,-303958,0
456875,-309426,0
546511,-394843,0
443281,-298801,0
299896,-8931509,0
447083,-304322,0
456354,-306353,0
453021,-305989,0
446145,-305519,0
570052,-425416,0
566823,-413437,0
466198,-325833,0
450000,-303645,1
395573,-266353,0
454948,-310415,0
513281,-364842,0
450468,-306144,0
245156,5417,0
790989,-637551,0
436823,-287603,0
469480,-322812,0
451406,-306405,0
581823,-433228,0
491667,-329947,1
456667,-309582,0
536667,-387968,0
452292,-310989,0
458073,-313072,0
479739,-329686,0
449479,-303020,0
535365,-388072,0
298594,2266302,0
498438,-354999,0
452552,-308072,0
462240,-313801,1
802656,-651405,0
478855,-325885,1
417188,-285989,0
532500,-387187,0
405886,-276197,1
454896,-309322,0
457344,-311562,0
417396,-274530,0
531562,-385207,0
685156,-309895,0
467240,-316874,0
461979,-312030,0
570365,-424843,0
486302,-333280,1
450365,-305051,0
761458,-604009,0
451250,-308436,0
481562,-335363,1
480365,-333905,0
444844,-298332,0
459843,-311613,0
530677,-385259,0
257709,12812,1
462448,-306457,0
454218,-306197,0
573906,-428801,0
473125,-322812,0
449479,-305416,0
445677,-300260,0
437709,-296979,0
448854,-303645,0
533958,-385884,0
469531,-324114,0
460886,-314322,0
448073,-302968,0
435365,-292708,0
296927,390521,0
444167,-296666,0
704323,-570676,0
416875,-284218,1
450416,-303592,0
440469,-303020,0
521875,-378697,0
450260,-307968,0
471250,-327967,1
453386,-308385,0
472500,-328020,0
447552,-293697,0
445364,-299165,0
632500,-296093,0
584948,-433853,0
429271,-295416,0
447656,-303385,0
450781,-304166,0
460156,-306822,0
452396,-307238,1
467031,-321353,0
396875,-265989,0
458282,-309895,0
447291,-305415,0
445573,-301145,0
537448,-389426,0
223437,6771,0
490104,-347030,1
472031,-323384,0
441718,-297551,0
450104,-301093,0
782656,-628124,0
452812,-306301,0
461146,-310780,0
467292,-324895,0
447240,-304530,0
447240,-301874,0
447031,-300728,1
450729,-305467,0
722344,-391822,0
480416,-327707,0
445260,-299114,0
449740,-302447,1
422292,-263958,0
471719,-329270,1
454583,-307291,0
445572,-298436,0
445885,-302551,0
447656,-302186,0
397032,-267187,1
453437,-306041,0
581198,9568802,0
318073,2652552,0
468177,-318228,0
458646,-310520,0
444740,-302082,0
472552,-326561,0
455938,-302968,0
434271,-290207,0
538282,-391822,0
434115,-303541,1
448125,-301458,0
443802,-298749,0
464219,-319738,0
808802,-659270,0
708958,-325103,0
443281,-299635,0
455521,-305103,1
393750,-264790,0
445104,-301770,0
451042,-302968,1
438385,-294790,0
450209,-301666,0
444531,-301197,0
450521,-302864,0
425417,-277239,0
575573,-429270,0
487604,-329790,0
246042,7500,1
467761,-325312,0
398750,-268958,0
457344,-310884,1
465000,-321822,0
446823,-306978,0
443490,-299843,0
450938,-305416,0
463281,9666927,0
467812,-320311,0
463802,-309426,0
502969,-356406,0
536823,-402186,0
450000,-303593,1
286719,13958,0
442396,-297447,0
448594,-302863,0
451302,-307030,0
449531,-303749,0
772344,-620468,1
476667,-325781,0
487448,-341353,0
447136,-304010,0
470260,-325103,0
464531,-305260,0
441667,-297603,0
441407,-297499,0
247500,5313,0
445156,-299322,0
460104,-315780,0
432291,-285363,0
446146,-303489,0
465833,-328332,0
465729,-317760,0
415781,-284374,0
447656,-303749,0
536354,-387811,0
453437,-305363,0
442500,-297655,0
450886,-302187,0
404115,-267030,0
280625,7084,1
442656,-296197,0
446979,9695937,0
448750,-306510,0
490209,-345260,0
468125,-319999,1
448542,-303853,0
484010,-337447,0
456823,-307187,0
445677,-301666,0
448386,-300572,0
446250,-303645,0
443854,-295988,0
668698,-298280,0
538750,-387394,0
443593,-295467,0
498438,-353280,0
467292,-316093,0
446511,-299895,0
417656,-290155,0
447344,-305729,0
453125,-305676,0
453385,-306145,0
464844,-316666,0
456510,-306874,0
409740,-280781,0
248594,6458,0
446771,-300937,0
446614,9699271,0
555469,-408072,0
467604,-317603,0
474636,-323020,0
467813,-328853,0
450104,-306457,0
401771,-272864,1
450990,-303853,0
452448,-302343,0
447448,-303019,0
442812,-299113,0
683750,-301666,0
454636,9692395,0
775937,-622238,0
471719,-319583,0
453750,-308853,0
479011,-323958,0
400000,-270208,0
450834,-304010,0
454323,-302447,0
447604,-300467,0
449688,-307187,0
453594,-306979,0
394687,-265259,0
252604,8177,0
439792,-298645,0
567448,-420207,0
472135,-323645,0
444063,-304010,0
472084,-303749,0
464896,-310780,0
458594,-308905,0
417657,-274947,0
455417,-312864,0
432656,-301874,0
462135,-318593,0
455156,-304426,0
674322,-299321,0
578125,-424478,0
462917,-316718,0
464896,-317290,0
448281,-302030,0
444948,-301874,0
465052,-309061,0
446719,-302968,0
446094,-302238,0
447500,-304530,0
441406,-295780,0
453750,-306301,0
400886,-270312,0
251980,5781,0
486250,-341041,0
474219,-323958,1
450677,-306770,0
426615,-289739,0
472657,-326301,0
535990,-390208,0
445729,-299010,0
457031,-309687,0
450729,-306509,0
393802,-264687,0
452813,-307604,0
443281,-301405,1
510833,9642552,0
317761,2796510,0
480677,-325103,0
463437,-310989,0
471511,-312603,0
483907,-330572,0
463646,-313801,0
458437,-303801,0
451823,-305103,0
453854,-307603,0
472135,-326197,0
446198,-300260,0
754739,-599218,0
483281,-341145,0
706771,-322499,0
471615,-323645,1
478593,-302134,0
395625,-267447,0
452239,-305728,0
448698,-302135,0
453906,-304165,0
448594,-303332,0
449011,-304114,1
398906,-266718,1
570521,9577500,0
430104,-283592,0
450625,-302655,0
254792,6510,0
415052,-286822,0
472031,-328072,0
455208,-311978,0
452552,-304426,0
447187,-299166,0
539792,-394374,0
414583,-282864,0
447448,-303697,0
456407,-307916,0
491563,-350884,0
575937,-423280,0
468385,-325311,1
711563,-307031,0
450208,-304270,0
397969,-269739,0
447968,-301457,0
418646,-281197,0
449375,-302916,0
452031,-304270,0
445677,9700729,0
449896,-300832,0
819635,-668697,0
461823,-315051,0
448438,-303489,0
462865,-319166,0
253437,5834,0
444011,-300676,0
443021,-300937,0
456719,-308905,0
438490,-294114,0
450990,-302968,0
443385,9699219,0
445729,-299426,0
533854,-382082,0
440313,-311614,0
499167,-319686,0
400156,-272603,0
446198,-302187,0
481093,-329738,0
284948,8489,1
511145,-371249,0
444531,-301144,0
447032,-304374,0
396875,-266510,0
467084,-320624,0
441562,-299061,0
440052,-296561,0
577969,-431770,0
503906,-355728,0
468334,-323853,0
443229,-297863,0
451563,-301197,0
259895,5000,0
442083,-298905,0
397344,-267708,0
442395,-301301,0
452136,-305937,0
445625,-301405,1
445729,-299478,0
447604,-299634,0
789115,-641510,0
476458,-321040,1
419636,-274791,0
455208,-307759,0
437709,-303593,0
456875,-308645,0
265885,420677,0
446562,-303228,0
451094,-303906,0
454375,-305312,0
541041,-384790,0
444740,-302395,0
390469,-262916,0
497240,-352030,0
477031,-325416,1
452136,-309010,0
524115,-374791,0
464636,-319739,0
444427,-303280,0
225937,5365,0
442916,-296717,0
441041,-297499,0
449011,-302499,0
416198,-285884,0
451302,-305364,0
452395,-306509,0
573333,-426041,0
478593,-325884,1
452500,-304270,0
447500,-301196,0
441823,-298541,0
394791,-268176,0
449271,-302499,0
293698,15313,1
414792,-285989,0
446667,-302916,0
445677,-298958,0
451823,-304895,0
461406,-306093,0
781198,-629634,0
476302,-323697,1
458177,-308853,0
438854,-309947,0
566875,9582292,0
422917,-289114,0
477812,-331666,0
740156,-380780,0
457604,-311665,0
460625,-312603,0
458334,-309739,0
478489,-323540,0
542708,-393228,1
443281,-298384,0
469427,-325780,0
427188,-297083,0
765104,-613176,0
496198,-332812,1
445625,-302707,0
454167,-309062,0
246771,7813,1
518803,-373437,0
455261,-307864,0
502032,-338749,0
457969,-310781,0
458073,-308958,0
451667,-303905,0
532760,-383488,0
454792,-308385,0
502916,-374009,0
484167,-332030,0
435104,-288645,1
449219,-302291,0
639531,-270468,0
451615,-303489,0
452240,-305311,0
757709,9393281,0
453073,-307343,0
445625,-299374,0
452239,-306978,0
451354,-307707,0
572812,-425051,0
482812,-331040,0
461510,-310884,0
465729,-322030,0
459062,-309634,0
253281,16198,0
552344,-374114,1
453489,-312655,0
458177,9688646,0
459010,-314478,0
464115,-312031,0
485260,-338072,0
563282,-414479,0
498021,9647656,0
789687,-634113,0
453750,-306874,0
462396,-308853,0
450000,-303957,0
457031,-309947,0
226510,7240,1
444688,-299999,0
558281,-379687,0
457136,-305103,0
452031,-305363,0
449479,-306510,0
454271,-307343,0
586093,-444582,0
480364,-327238,1
455833,-306509,0
528073,-383124,0
447084,-302343,1
451615,-308489,0
449687,-304166,0
300417,-8639114,0
461459,-312447,0
472135,-326301,0
727292,-573749,0
452656,-307395,0
452500,-306406,0
571875,-422812,0
486198,-334999,1
390625,-262811,0
454219,-305677,0
420209,-289583,0
524167,-379895,0
455677,-310780,0
691198,-322134,0
458959,-312551,0
451303,-306666,0
538386,-386770,0
458593,-309738,0
850521,-696354,1
490000,-337968,1
396875,-269530,0
445052,-302707,0
458907,-311354,0
474948,-343280,0
459166,-312342,0
452969,-311405,0
258854,5417,0
449062,-307290,1
451146,-309218,0
562448,-413072,0
473646,-326926,0
573125,-425208,0
473854,-325728,0
454011,-310156,0
394739,-267395,0
456823,-311093,0
688177,-554061,0
398698,-268020,0
477239,-328749,0
450052,-305051,0
298698,1592135,0
444584,-300208,0
451145,-303280,0
533021,-390155,0
579635,-433801,0
515000,-362655,0
462084,-311041,0
456302,-308020,0
