executionTime,wakeUpLatency,interfered
22500,4115,0
22865,4844,1
22135,4167,0
42344,4583,0
22083,4115,0
23073,4531,0
22708,4115,0
22344,5364,0
22188,4583,0
22448,4583,0
22031,4219,0
22657,4583,0
22136,4062,0
42343,4532,0
41927,4166,0
22969,4531,0
23282,4375,1
22552,4740,0
22031,4844,0
22500,4688,0
22291,3959,0
23125,4688,0
29844,4115,0
42239,5313,0
41719,4115,0
42084,4531,0
41980,4270,0
42239,4688,0
22031,4062,0
42083,4740,0
22760,4063,0
23645,4896,1
30209,4166,0
42240,5260,0
41823,3958,0
29635,4583,0
41771,4218,0
29948,4739,0
29427,4114,0
42240,4687,0
41927,4114,0
22604,4584,0
22188,4062,0
29895,4740,0
30104,4844,0
22812,4532,1
22031,3802,0
43021,4583,0
22291,4115,0
29740,4427,0
41718,4167,0
42187,4688,0
22031,4115,0
22552,4636,0
22188,4896,0
22239,4740,0
22083,4063,0
43229,4532,0
22864,4063,0
43021,5365,0
22396,4323,1
22604,4635,0
41875,4063,0
42344,4479,0
21979,3958,0
22344,4688,0
22135,4219,0
22448,4583,0
42604,4114,0
22500,4687,0
22136,4739,0
22344,4688,0
41875,4114,0
22969,4739,0
22604,4218,0
22865,4896,1
29427,4218,0
22344,4687,0
21927,4219,0
22396,4531,0
21979,4166,0
22552,4688,0
21927,4010,0
23020,4740,0
22761,4114,0
22292,5937,0
22083,4167,0
42240,4531,0
41823,4063,0
23125,4739,0
22657,4270,1
22500,4688,0
22083,4167,0
29896,4792,0
42604,4063,0
22396,5365,0
41771,4896,0
29739,4688,0
41718,4219,0
42500,4687,0
41823,4114,0
22500,4844,0
41927,4011,0
22500,4636,0
30417,4114,0
22813,4791,1
22135,5261,0
29791,4636,0
22136,4062,0
30625,4531,0
29791,4271,0
22239,5469,0
29375,4166,0
22240,4583,0
42031,4114,0
22500,4792,0
22136,4010,0
22605,4531,0
22083,4167,0
30417,4635,0
23281,4271,1
42448,6041,0
41719,4636,0
42135,4636,0
41875,4063,0
42604,4636,0
41822,4011,0
42240,4583,0
22083,4219,0
42188,4479,0
29479,4115,0
29844,4740,0
22031,4063,0
22500,4844,0
22709,4166,0
23438,4739,1
22187,4427,0
22500,5364,0
22032,4010,0
22396,4635,0
21875,4166,0
22552,4792,0
21980,4166,0
22448,4688,0
22083,4063,0
42136,4687,0
22761,4062,0
22240,5416,0
23385,4635,0
22917,4843,1
45313,4323,0
42395,4740,0
22083,4011,0
24844,5000,0
29740,4062,0
22291,4532,0
21979,4167,0
22396,4531,0
21927,4844,0
22343,4636,0
22083,4063,0
23281,4636,0
23177,4167,0
34322,5678,1
42136,4270,0
43073,4791,0
22135,4480,0
22500,4635,0
21927,4271,0
22708,4687,0
22083,4115,0
42865,4739,0
30208,4219,0
22448,5312,0
29323,4218,0
22292,4531,0
22083,4115,0
23125,4635,0
30104,4323,1
42292,5260,0
29531,4063,0
43177,4635,0
22968,4063,0
22552,4583,0
29428,4791,0
42240,4531,0
29375,4062,0
43021,4583,0
22083,4063,0
22396,5208,0
21980,3906,0
22500,4688,0
22760,4219,0
22865,4843,1
22239,4896,0
22448,4583,0
22083,4063,0
23334,4531,0
23333,4011,0
22395,5261,0
22031,4323,0
29688,4635,0
29479,4167,0
29583,4635,0
22135,4219,0
22448,4531,0
22084,4114,0
23229,4583,0
23177,4219,1
22448,5364,0
41875,4688,0
22604,4635,0
22136,3958,0
23229,4583,0
22084,4114,0
22448,4791,0
22084,4062,0
22396,4583,0
29427,4010,0
22396,4583,0
22136,3958,0
22552,4583,0
22604,4062,0
24114,4844,1
23281,4010,0
42656,4479,0
22448,3958,0
23541,4636,0
22500,3959,0
43229,4584,0
22396,4063,0
22813,4583,0
42500,4062,0
22709,4583,0
43020,3907,0
42396,5417,0
30521,4584,0
31093,4792,1
30104,4271,0
23698,4531,0
22604,4010,0
22865,4687,0
29948,4219,0
42656,4739,0
22604,4167,0
23125,4479,0
22448,4583,0
22968,4688,0
22605,4062,0
23490,4687,0
23854,4166,0
23021,5417,1
22500,4270,0
22916,4636,0
22396,4114,0
42604,4584,0
22500,4115,0
30156,4531,0
22500,4115,0
30833,4687,0
43489,4219,0
42552,5365,0
22447,4740,0
30364,4636,0
22604,4219,0
23645,4740,0
22916,4427,1
23021,4895,0
22448,4167,0
22917,4688,0
22344,3959,0
22813,4687,0
42084,4896,0
45312,4792,0
22656,4219,0
24166,4636,0
30105,4166,0
22761,5416,0
22344,4010,0
42552,4635,0
23021,4114,0
23334,4896,1
30573,4167,0
22916,4792,0
42395,4011,0
43333,4896,0
29843,4115,0
22916,5521,0
29844,4323,0
42709,4739,0
22656,4271,0
22708,4740,0
42239,4011,0
22917,4635,0
23125,4219,0
24167,4844,1
30104,4219,0
22761,4687,0
42292,4844,0
22917,4635,0
22552,4219,0
43021,4740,0
41875,4219,0
42084,4843,0
22239,4167,0
22396,4739,0
22135,4115,0
42239,4532,0
29479,4271,0
23125,4688,0
22396,4427,1
43385,4740,0
30261,4114,0
42136,5885,0
21979,4114,0
22292,4635,0
22031,4166,0
22448,4687,0
21980,4166,0
22448,4635,0
21927,4219,0
22292,4583,0
22657,4010,0
22292,4531,0
42396,5312,0
42917,4844,1
41927,4114,0
43073,4739,0
22136,3906,0
42083,5260,0
29219,4010,0
22344,4635,0
41875,4219,0
42084,4635,0
22031,4896,0
42292,4739,0
22083,4063,0
22916,4636,0
23437,4167,0
22812,5625,1
22344,4114,0
22396,4636,0
41823,4115,0
42239,4480,0
22135,4167,0
22447,4636,0
41979,4063,0
29948,4687,0
42604,4063,0
42136,5572,0
29687,4896,0
22395,4636,0
21980,4166,0
23021,4531,0
22552,4271,1
22448,4740,0
29531,4062,0
43125,4740,0
21928,4062,0
22500,4531,0
22032,5260,0
42136,4635,0
29323,4271,0
30365,4687,0
29895,4063,0
42135,4531,0
22031,4063,0
22396,4740,0
22552,4167,0
42656,4687,1
29375,4063,0
22343,4584,0
22083,4063,0
23177,4375,0
22604,4115,0
22239,5365,0
22031,4219,0
22395,4584,0
22083,4114,0
30312,4532,0
22031,4219,0
42135,4480,0
22031,4063,0
22812,4688,0
23281,4271,1
22604,4635,0
22136,4114,0
29531,4480,0
21979,4010,0
23021,4739,0
42240,4166,0
22344,5208,0
21875,4167,0
42084,4687,0
41666,4115,0
22188,4635,0
42395,4011,0
42240,4583,0
29791,4115,0
23958,4635,1
22761,4271,0
42188,5781,0
29427,4583,0
22291,4480,0
22031,4115,0
22396,4740,0
21927,4011,0
29688,5260,0
22084,4166,0
22396,4583,0
21979,4115,0
22395,4480,0
22083,4896,0
22916,4584,0
22292,4218,1
23072,4688,0
21979,4114,0
22396,5000,0
22031,4063,0
22292,4687,0
22135,4011,0
29687,4740,0
41979,4062,0
42187,4584,0
22084,4114,0
42969,4791,0
42552,3906,0
29688,5364,0
23385,4375,0
24480,4895,1
41875,4063,0
22240,4635,0
41823,4167,0
22448,4584,0
22031,4271,0
29584,4687,0
42604,4219,0
22448,4687,0
29479,4792,0
42083,4792,0
41979,4167,0
23125,4636,0
41979,4115,0
23125,5000,0
22552,4219,1
43073,4375,0
41927,3906,0
42188,4531,0
41771,3959,0
29791,4584,0
22031,4115,0
23177,4636,0
22865,4218,0
29948,5260,0
21979,4427,0
22396,4739,0
21979,3958,0
22396,4791,0
30156,4062,0
42604,4948,1
22136,4271,0
42292,4635,0
22812,4063,0
22448,4739,0
29323,4791,0
22500,4739,0
21927,4115,0
23021,4687,0
