executionTime,wakeUpLatency,interfered
23438,4843,0
23594,4948,1
22812,4063,0
43229,4427,0
23281,3958,0
22969,5156,0
22395,4011,0
23489,4688,0
22605,4010,0
22813,4583,0
22552,3750,0
22656,4427,0
22500,4063,0
43229,4532,0
43593,3907,0
23386,5989,1
22552,4115,0
22969,4531,0
22604,4063,0
23021,4479,0
22448,4114,0
22969,4583,0
30052,4115,0
42761,4635,0
42344,4114,0
42604,4375,0
42344,4947,0
42813,4427,0
22500,4167,0
44011,4687,0
22969,4323,1
22865,4687,0
29844,4219,0
42813,4583,0
42447,3959,0
30208,4688,0
42239,4740,0
30208,4583,0
29792,4167,0
43542,4531,0
42709,4218,0
22760,5209,0
22604,4010,0
30312,4583,0
31354,4166,0
23229,4740,1
22708,4115,0
42709,4739,0
22448,4010,0
30208,4479,0
42917,4062,0
42552,5260,0
22552,4635,0
23125,4479,0
22448,4115,0
23230,4583,0
22605,4010,0
42708,4428,0
22604,4167,0
43229,4427,0
23073,4219,1
22865,4531,0
42344,4792,0
42760,4375,0
22500,4166,0
23542,4636,0
22656,4062,0
22812,5261,0
42240,4271,0
23021,4531,0
22500,4011,0
23073,4375,0
42448,4062,0
23594,4531,0
22917,4167,1
23750,4636,0
30781,4115,0
22812,4584,0
22448,3854,0
22500,4583,0
21979,4115,0
22552,4583,0
22031,4115,0
22395,4688,0
22032,4062,0
23593,4584,0
23021,3959,0
42396,4584,0
42396,4791,0
23073,4635,1
22187,4167,0
23177,4583,0
22188,4010,0
29896,4895,0
41771,4166,0
22552,4687,0
41875,4062,0
29844,4583,0
41875,4740,0
42135,4636,0
41823,3906,0
23125,4635,0
43229,4115,0
22969,5417,1
29531,4219,0
22552,4687,0
21927,4063,0
29843,4532,0
22188,4114,0
29687,4583,0
29427,4011,0
22396,4687,0
30052,4010,0
22344,5208,0
41875,4583,0
22396,4583,0
21927,4010,0
23646,4584,0
22552,4062,1
29792,5260,0
21928,4010,0
42240,4583,0
41980,3854,0
42239,4688,0
41718,5365,0
42292,4583,0
41927,4115,0
42917,4583,0
22083,4115,0
42188,5052,0
29531,3854,0
29740,4583,0
22708,4063,0
23021,5625,1
22187,4740,0
22448,4583,0
21927,4062,0
23281,4375,0
22761,4166,0
22448,5313,0
21927,4062,0
22448,4531,0
21927,4063,0
22500,4583,0
21927,4062,0
42292,4479,0
21979,4115,0
23125,4479,0
23229,4219,1
22656,5365,0
41927,4114,0
42240,4688,0
22031,4011,0
22968,4584,0
29427,4219,0
22344,4792,0
22136,4062,0
22448,4636,0
22136,4062,0
22396,4583,0
22240,4062,0
22239,4532,0
22604,4010,0
31198,4844,1
42136,4167,0
42343,5313,0
22031,3959,0
22448,4635,0
22135,4115,0
22395,4636,0
21979,4011,0
42240,4531,0
29687,4063,0
22553,4531,0
30260,4010,0
22500,5209,0
23490,4375,0
22708,4740,1
29532,4114,0
42396,4531,0
29479,4010,0
42448,4375,0
22136,4062,0
22552,4583,0
29375,4166,0
42136,4583,0
29479,4687,0
42240,4479,0
22136,4062,0
23177,4479,0
22083,4167,0
23125,5208,0
22448,4323,1
22500,4739,0
22083,4115,0
22448,4584,0
21927,3906,0
22500,4583,0
22031,4011,0
23125,4636,0
21927,4166,0
29844,5261,0
29323,4114,0
29635,4636,0
21979,3958,0
22500,4687,0
22656,4167,0
22916,4948,1
22031,4271,0
22188,4635,0
41823,4114,0
22448,4479,0
22031,4844,0
22500,4531,0
22239,4063,0
23021,4583,0
22031,4115,0
22396,4688,0
29271,4115,0
22396,4479,0
22187,4167,0
23021,4688,0
22553,4947,1
22500,4583,0
22084,4114,0
42761,4271,0
22708,3750,0
22604,5261,0
22083,4062,0
42448,4583,0
22083,4115,0
22500,4687,0
42031,4063,0
22500,4584,0
41980,3958,0
42292,4583,0
30625,4063,0
30313,5521,1
29687,4167,0
22552,4532,0
22187,4063,0
22656,4479,0
29635,4115,0
42135,5209,0
22084,4062,0
22344,4635,0
21927,4062,0
22500,4583,0
22083,4792,0
22448,4375,0
22084,4114,0
23854,4635,0
22448,4219,1
22448,4584,0
22031,4063,0
43021,4635,0
22084,4010,0
29844,4635,0
22239,4740,0
29635,4479,0
41875,4010,0
42864,4636,0
22760,4063,0
29843,5261,0
22136,3958,0
22344,4636,0
22656,4115,0
22917,4739,1
22031,4115,0
22448,4688,0
22031,3854,0
22344,4583,0
42552,4219,0
44844,5416,0
22240,4583,0
22344,4427,0
29323,4115,0
23177,4479,0
22031,4011,0
41979,4531,0
22657,4062,0
23021,4843,1
29635,4115,0
22448,4532,0
41927,5313,0
42291,4479,0
29427,4011,0
23021,4479,0
29948,4063,0
42083,5104,0
22031,4063,0
22343,4532,0
41875,4114,0
22448,4531,0
22136,4062,0
23021,4531,0
30000,4219,1
23750,4688,0
42656,4167,0
22500,5417,0
22032,3958,0
42083,4688,0
41928,4062,0
42292,4583,0
22031,4011,0
22396,4531,0
21980,4062,0
42135,4584,0
29479,3907,0
22343,4584,0
23333,4740,0
42656,4739,1
29479,4167,0
42968,4532,0
22292,4010,0
22500,4895,0
22240,4062,0
22396,4687,0
22188,4166,0
22344,4531,0
22084,4687,0
22396,4584,0
22188,3958,0
23437,4531,0
43073,4115,0
42761,5521,1
42031,4219,0
42188,4531,0
21979,4115,0
42968,4428,0
30261,4166,0
22604,4532,0
41927,4167,0
43021,4532,0
22761,4062,0
42292,5208,0
22135,4740,0
22396,4427,0
22031,3958,0
23646,4688,0
22552,4271,1
22657,4635,0
41875,4271,0
42240,4635,0
22187,3907,0
22344,4583,0
41771,4792,0
29740,4583,0
41770,4063,0
42865,4635,0
29843,4011,0
22448,5260,0
22083,3907,0
22448,4636,0
22709,4219,0
22865,4739,1
29583,5156,0
42448,4635,0
22083,4062,0
22135,4427,0
22656,3959,0
42135,5781,0
29584,4270,0
29792,4739,0
29479,4010,0
42240,4635,0
22188,4010,0
22500,4479,0
22084,4114,0
43438,4635,0
30781,4167,1
22396,4740,0
22031,4792,0
22552,4636,0
22240,4063,0
23177,4687,0
22135,4011,0
22448,4479,0
22083,4114,0
29740,4583,0
22083,4062,0
42500,4791,0
22031,3854,0
22396,4531,0
22656,4115,0
23437,4740,1
22448,4167,0
29948,5573,0
22136,4166,0
22552,4531,0
41771,4271,0
22396,4844,0
22187,4167,0
42292,4688,0
41927,4115,0
23229,4740,0
42708,4115,0
42292,4479,0
29479,4636,0
23125,4636,0
22604,4271,1
42291,4740,0
29583,4062,0
22396,4532,0
22188,3958,0
23333,4584,0
21979,4062,0
29687,4584,0
21927,5312,0
22500,4531,0
22084,4114,0
23125,4479,0
22396,4010,0
22344,5208,0
22813,4114,0
22812,4740,1
22136,4114,0
22344,4688,0
22031,3959,0
22344,4740,0
22083,4115,0
30521,4531,0
42604,4114,0
43229,4583,0
21823,4115,0
42084,4323,0
42031,3698,0
30625,4532,0
22761,4062,0
23021,4844,1
42135,4219,0
22500,4792,0
42604,4063,0
22344,4479,0
21875,4844,0
29792,4583,0
41875,4062,0
22968,4688,0
29583,4011,0
42031,4636,0
41875,4219,0
22291,4688,0
41875,4115,0
23073,4584,0
22500,4062,1
42188,4687,0
41719,4062,0
42917,4688,0
42448,3958,0
29844,5365,0
21927,4219,0
22344,4636,0
21980,4062,0
29844,4635,0
22031,4115,0
22292,4687,0
21927,3906,0
22604,4531,0
30729,4115,0
42500,4739,1
22083,4271,0
42396,4583,0
22187,3959,0
22656,4636,0
29427,4011,0
22500,4636,0
22239,4063,0
22447,4584,0
22083,4063,0
22656,4532,0
22135,3958,0
29687,4584,0
42604,4114,0
23489,4688,1
22187,4219,0
42344,4948,0
41927,4166,0
22500,4583,0
41771,4167,0
29844,4531,0
41823,5000,0
22553,4583,0
22083,3959,0
23230,4583,0
22760,4115,0
22709,4375,0
22344,4219,0
42812,4584,0
22344,4114,1
30156,4479,0
22136,4218,0
22396,4636,0
