executionTime,wakeUpLatency,interfered
9599062,142865,0
37917,10781,1
11719,8125,0
29427,5000,0
797448,-648801,0
22787136,-16353,0
62291,2770782,0
15625,7396,1
507083,-328020,0
9857761,179062,0
43386,13281,1
11355,5260,0
9687,5625,0
434114,-305468,0
9849115,128645,0
64063,8594,1
10782,5885,0
9844,5052,0
458541,-306405,0
9780625,152135,0
37135,6250,1
11615,6094,0
11302,5104,0
443021,-303020,0
10069739,-27707,0
52344,42031,0
11146,9687,1
263646,5260,0
513229,-370207,0
12020989,-27551,0
49167,1993437,0
22656,5833,1
459479,9687343,0
10456407,-27708,0
50677,428698,0
12500,6771,1
10000,5156,0
445625,-300937,0
11261042,-26822,0
55729,1234219,0
28438,10052,1
12708,5261,0
460260,-312916,1
12571615,-26822,0
46458,2544792,0
11563,11041,1
9739,5365,0
451770,-306561,0
12272084,-8645,0
54531,2263438,0
11511,12604,1
544687,-397499,0
12266458,-28020,0
77292,-7761562,0
17084,7448,1
10833,4948,0
457344,-314322,0
12010729,-25936,0
50521,1984792,0
12604,12917,1
10521,5416,0
575885,-427447,0
22792865,-33437,0
49219,2759427,0
33386,7552,1
478802,-322186,0
10663333,-26249,0
52813,637083,0
16458,6458,1
453385,-308176,0
10727084,-20885,0
47083,706198,0
12969,12448,1
10677,5313,0
455886,-309843,0
10650312,-26145,0
52032,624166,0
35052,10625,1
11145,5157,1
455260,-308697,0
11140417,-28593,0
47604,1111823,0
13490,12188,1
10104,6875,0
447344,-300364,0
11994843,-27395,0
52136,1967447,0
252031,11563,1
11510,5573,0
773386,-624895,0
10176406,-11874,0
43125,164531,0
17656,8438,1
10521,5000,0
454322,-310884,0
10959115,-26354,0
54323,932760,0
12708,13073,1
447864,-306041,0
11322292,-26614,0
53177,-8704322,0
14166,6042,1
27604,5313,0
454688,-310155,0
11299323,-29113,0
53958,1270209,0
12084,12187,1
10468,5157,0
449844,-304270,0
11297239,-27082,0
55053,1270156,0
12136,10781,1
10416,5365,0
530260,-389009,0
11623438,-29322,0
64427,1594115,0
16458,5573,1
10625,5208,0
502604,-358697,0
22675990,-7812,0
61510,2668177,0
485417,-330155,1
10587239,-25676,0
51094,561562,0
12135,10677,1
9375,14375,0
464739,-321666,1
9914792,143072,0
42864,10730,1
11510,6667,0
10208,5000,0
532084,-384947,0
9977812,147136,0
46406,10157,1
12032,10521,1
10990,5208,0
448490,-305051,0
11483698,-26509,0
56406,1457188,0
35365,7916,1
10156,5521,0
446875,-304582,0
11778229,-26926,0
55469,1751302,0
11719,6718,1
11354,5052,0
687083,-312238,0
10610886,-24374,0
53333,586511,0
21615,14427,1
457552,-309426,1
11816302,-24530,0
