executionTime
22969
22813
22396
42604
22396
22865
22552
22552
22500
23281
23907
22917
22344
42448
42188
23125
22396
22709
22448
22604
22292
22917
29739
42604
42812
43802
42396
42552
22344
42552
22343
22396
29479
42083
41979
31302
43281
29792
29948
43437
41718
22448
22136
30052
29531
22344
21823
42083
22032
29844
41719
43021
22396
23073
22292
22395
22031
42031
22032
42032
22135
22396
42500
42083
22031
22447
22135
22292
42239
23125
22083
22396
41719
22291
21979
22344
29427
22240
22344
22292
22136
22396
22032
22969
22448
22709
21979
42812
42657
22396
21979
22500
22031
29740
41979
22448
41927
29739
43229
42760
41875
22500
41875
22812
29531
22396
22083
29635
21927
29739
29323
22187
29323
23698
42968
22500
22135
22292
22083
29844
22031
42135
41666
42188
42552
42136
41927
42240
22604
43073
29583
29896
22031
23177
22031
22448
21927
22396
21979
22916
22968
22448
23125
22864
22031
42708
21979
22552
22031
22813
42292
42188
22135
22292
29323
22813
21979
23386
22709
22605
22083
22343
22135
29740
41770
43021
22448
22343
22084
22344
21875
42813
30052
22500
29635
22447
22864
22396
29479
42083
29375
42292
21979
22396
29427
43594
30052
42187
21875
22448
21979
23281
22240
22656
21927
22292
21927
22448
21979
22396
22656
31042
30365
29792
21927
22448
21875
22865
21980
22448
41667
22292
21979
22396
22031
22864
22291
23073
29271
22187
22031
22448
21979
22240
22031
42083
21927
22969
22552
42187
23334
22812
41823
22604
41771
42083
29584
29584
29948
22396
21927
22396
29323
42916
22656
23125
22135
22552
22083
22343
21979
22500
22135
23125
22761
41979
22084
29583
22708
30417
42031
42239
22031
29792
22448
22396
21927
22448
21927
22708
21979
22291
41875
46250
22760
22708
29584
22448
21979
42864
22552
22500
29375
22240
41770
42031
29531
22292
29479
43333
23073
22604
41614
22396
21979
22396
29219
22292
41666
22396
22031
42188
41770
42084
22604
23437
22291
41979
29375
22708
22031
42135
29583
42031
21979
23021
22656
22292
21979
23021
22500
22552
21875
22448
41875
43021
41615
41979
22032
42135
29583
23125
42083
42188
22708
42604
22083
22239
21875
22344
21980
23177
42604
42135
21823
22500
41666
29947
41614
42553
29687
22500
22657
22343
22031
22187
29271
42604
21927
22292
21979
42031
29584
29636
29948
42447
22031
23125
23125
42188
29375
22240
21875
22344
21927
22344
22031
22292
22656
30468
22396
42240
22083
22864
22031
22344
21927
29740
22188
22448
41667
22396
21980
43021
42500
22760
41771
41823
29219
22396
21980
42188
29375
22344
21979
22187
21979
29479
21875
23282
22552
22344
22031
22396
21980
22343
21979
22292
21927
23020
22291
29896
41667
42187
22604
42656
41823
29947
21875
22083
42344
22240
41771
22396
21875
29584
41927
22396
29323
42761
42291
22656
41875
22395
21979
42813
42135
42136
41823
29687
22031
22396
22083
30364
22396
23230
22761
22240
29323
42292
22084
42135
21980
22395
29323
22448
22031
22448
23229
23125
22188
30469
41875
22344
21822
41979
41875
22395
41719
29688
41823
22344
22760
23177
22552
22604
22188
42187
22083
29688
22031
22395
23178
22343
22032
22448
41667
30260
42292
42656
41719
23125
21927
42136
22031
22344
22032
22240
30052
42188
22032
42032
29427
42761
22396
22604
22032
42968
42344
29896
21875
22343
21979
22916
21979
42240
22031
22344
22552
22709
22084
42292
22031
23229
22448
22188
22083
29844
41719
22448
41719
42135
41771
43490
30521
22552
21979
22239
21875
42552
21823
22396
22031
23437
22083
22239
21979
42031
42291
43438
22032
22396
22084
22447
21927
22812
21771
22448
21823
31146
22813
42083
23229
22865
29427
30625
41822
29895
21980
22344
42916
29948
41927
22447
22083
22969
22031
22917
22344
22396
41667
22500
21979
42188
22031
23073
42448
22708
21823
22448
21927
42343
22552
22864
21979
42188
42552
41979
41771
29740
41718
42917
22240
22552
22083
29896
41875
30417
22604
22657
21927
42969
30312
42187
21875
29843
21979
22343
21979
29948
41719
29740
23281
22864
41823
22448
21927
23021
21979
29687
29427
42032
29583
42240
41718
42188
41718
23594
42604
22292
41770
22344
21980
22292
21928
42188
21875
42084
30052
42291
21979
29792
42343
22917
41875
22500
22083
29791
21875
22396
22032
22344
29270
23177
22552
22344
22605
23438
22031
42239
21979
22500
21927
42032
22604
22396
41823
22344
21875
22343
21927
42500
48229
43854
31146
22761
21875
22500
41666
42812
22239
22343
21875
22396
30208
42760
23125
29948
41875
30781
42552
29895
41823
22083
41719
42292
29479
42084
41667
42240
23489
22656
22188
22448
29271
42864
29323
42135
21875
22343
21927
22187
21875
22239
29323
44062
30573
42396
41823
42084
22188
22552
22083
29792
41718
22396
22708
42136
22032
29844
22605
22760
21979
22448
21875
42083
41667
42240
41875
42187
41875
22396
22604
22448
21927
23072
42292
29896
21979
22500
41771
22500
22708
22553
22032
29948
41927
30208
41927
22396
22656
23229
22187
42032
29271
42187
41719
30521
22760
42188
41823
42135
22031
22292
21822
22969
42136
43073
22604
22604
21875
22291
21771
22761
41771
22500
22031
22135
41614
42083
23229
22865
21927
23281
22292
42031
41614
22187
22083
22708
22031
22396
21927
22343
42448
30312
22240
22448
21928
22344
21927
29740
29323
42032
22031
22292
41666
42136
21875
23021
30156
42500
21823
22448
29479
22239
21875
22552
29323
42656
42657
42292
21875
22447
42292
42500
41771
