executionTime,wakeUpLatency,interfered
440938,-297551,0
672708,-304009,0
450417,-302395,0
399531,-270676,0
450156,-305885,0
444479,-298905,0
447083,-301769,0
600781,-453593,0
494167,-342968,1
532812,-384269,0
455156,-308332,0
860260,-707186,0
483802,-332447,1
448020,-308228,0
242916,7865,1
438021,-298280,0
449219,-303958,0
444948,-301041,0
448333,-302603,0
529531,-382603,0
459427,-313280,0
455261,-304426,0
401354,-271665,0
451718,9691094,0
580052,-431613,0
493959,-342916,1
469427,-307759,0
678906,-306718,0
523229,-380415,0
452083,-306249,0
454063,-308905,0
450156,-303176,0
398646,-268437,0
449166,-305780,0
450521,-305572,0
452240,-307447,0
802916,-653176,0
472760,-321978,0
450625,-308749,0
531198,-384842,0
244792,5729,0
441250,-296457,0
452500,-305989,0
399062,9732969,0
465365,-319739,0
447500,-305624,0
464166,-308072,0
451094,-306458,0
447292,-302708,0
607917,-450155,0
470990,-322239,0
447187,-300728,0
452135,-305988,0
438541,-304009,0
290677,10677,1
439479,-298437,0
450364,-305207,0
517031,-373124,0
445416,-302447,0
454583,-307238,0
447083,-304530,0
400469,-270207,0
794115,-634843,0
467604,-314947,0
447500,-300468,0
447656,-298645,0
450000,-303489,0
254739,5105,0
443177,-301561,0
464792,-319374,0
450052,-303124,0
444479,-297499,0
394948,-265676,0
526667,-379739,0
463802,-319687,0
538802,-388644,0
574375,-417134,1
448490,-304426,0
447136,9699167,0
463438,-311718,0
445260,-298801,0
300677,667239,0
444688,-298333,0
397500,-267083,0
446250,-305051,0
447500,-306145,0
459635,-298020,0
449062,-306822,0
579011,-431770,0
476719,-323801,1
445729,9699011,0
398073,-265729,0
454531,-306926,0
762083,-627967,0
258073,5313,0
445052,-297655,0
444531,-299686,0
492969,-343228,1
466563,-313020,0
470104,-324895,0
452865,-305937,0
527188,-377395,0
463750,-311770,1
444792,-299010,0
415885,-287603,0
443438,-302916,0
527761,-382708,0
478907,-330260,0
274166,7084,1
437292,-295468,0
452344,-303958,0
451875,-302291,0
405885,-268749,0
473125,-324582,0
574010,-426041,0
435677,-300728,0
451875,-306196,0
448489,-300051,0
473489,-327290,0
453802,-306457,0
748281,-589478,0
218646,4635,0
442813,-298801,0
417083,-274999,0
449375,-302916,0
451510,-307655,0
451407,-310728,0
572292,9570000,0
476042,-321822,0
446511,-302239,0
442500,-302030,0
463333,-321457,0
537604,-388801,0
448958,-301718,0
446198,-301979,0
267761,6510,0
444480,-301197,0
450938,9692239,0
470781,-324009,0
440885,-299947,0
575468,-430520,0
474271,-320208,0
448490,-304999,0
784584,-637812,0
454011,-304010,0
408542,-280937,0
457917,-308801,0
423490,-295312,0
675260,-304165,0
448854,-305103,0
525625,-379582,0
454896,-308645,0
582083,-434530,0
480573,-330468,1
453802,-307343,0
449322,-306665,0
467344,-325260,1
449844,-310989,0
536927,-389113,0
444687,-299270,0
450260,-305832,0
253542,12448,1
467344,-298645,0
447917,-302656,0
455938,-310364,0
821563,-671406,0
475260,-323020,0
445729,-302447,0
467656,-338124,0
477813,-309270,0
409687,-280676,0
453855,-309999,0
452500,-309010,0
449532,-309791,0
453282,-307708,0
298281,456823,0
529896,-382187,0
450781,-306457,0
580417,-432031,0
474375,-322134,0
447708,-305572,0
445938,-302812,0
425572,-299165,0
454115,-308176,0
479010,-334895,0
770364,-618228,0
451406,-308541,0
446615,-302343,0
252083,5312,0
449583,-303332,0
480469,-333645,0
569271,-422135,0
477448,-323332,0
453959,-306197,1
441979,-297238,0
449167,-305312,0
519844,-375780,1
456667,-308332,0
463073,-319947,0
461719,-316093,0
453489,-308436,0
477813,-319062,0
265364,6407,1
460468,-312603,0
635052,-468958,0
469375,-320780,0
462761,-315781,0
737656,-577603,1
446615,-300937,0
413854,-279009,0
470677,-319374,0
399895,-270259,0
461979,-315624,1
473489,-317655,0
523438,-377707,0
681666,-310884,0
501511,-359895,0
601406,-448749,0
448177,-305885,0
458177,-312811,0
453021,-305729,0
414167,-276354,0
469427,-322030,1
396771,-266979,0
447187,-303332,0
523021,-376197,0
450156,-304791,1
452865,-308802,1
247448,5000,0
802604,-649374,0
501719,-351926,0
448177,-306718,0
461094,-312134,0
459688,-316614,1
444583,-291301,0
405468,9726250,0
461822,-315571,0
536250,-390103,0
457188,-305103,1
443907,-300052,0
454323,-305051,0
585990,-439270,0
283073,2823073,0
467083,-317759,0
458020,-312290,0
448750,-305676,0
397239,-266301,0
451302,-304686,0
449062,-302551,0
450156,-306561,0
451771,-303645,0
447187,-303853,1
449480,-304062,0
397500,-269947,0
568073,-419374,0
672448,-287447,0
721927,-585676,1
451458,-309426,0
455781,-310832,0
453541,-307863,0
475730,-325989,0
482292,-304791,0
445261,-300989,0
449427,-302707,0
530886,-381874,0
446406,-303124,0
501406,-373020,0
480260,-328436,0
253177,4948,0
394011,-267187,0
455104,-310467,0
484062,-334894,0
453906,-310311,0
455000,-310103,0
551719,9595364,0
451979,-306353,0
454479,-307239,0
446771,-305781,0
457552,-307968,0
874167,-719895,0
485938,-331354,1
440833,9701198,0
241614,5573,1
483021,-338749,0
451458,-303957,0
409375,-281040,0
486302,-333124,0
405364,-274218,0
451042,-307864,0
532187,-385572,0
456927,-308280,0
456250,-308905,0
571771,-422656,0
499323,-348905,0
448802,-303592,0
679427,-305103,0
745208,-597134,0
456875,-309947,0
461198,-313019,0
450313,-306041,0
483646,-304686,0
451823,-306614,0
468906,-338645,0
456979,-308697,0
588230,-436926,0
463958,-327759,1
470677,-328281,0
450781,-303020,0
245417,5052,0
450104,-310051,0
452292,-308489,0
458490,-311145,0
531667,-385416,0
450365,-302499,0
413907,-268228,0
440520,-301613,0
396718,-267499,0
818177,-666613,0
475156,-321301,0
432604,-303019,0
530104,-382603,0
449531,-306874,0
256094,11250,1
439427,-294009,0
454270,-307030,0
488594,-345103,0
447136,-300989,0
528750,-380884,0
452083,9692500,0
481770,-330884,0
571354,-423488,0
479270,-327499,0
453594,-311405,0
455572,-308644,0
788959,-631197,0
679219,-310468,0
448282,-305260,0
505729,-363228,0
451250,-305416,0
450000,9699167,0
537500,-386822,0
452188,-310312,0
594011,-445676,1
480677,-331041,1
451510,9695782,0
452448,-304530,0
451354,-309843,0
477604,-342603,0
246354,6198,1
443698,-301197,0
397031,-266717,0
475573,-326926,0
452396,-306301,0
515625,9634635,0
456979,-311457,0
817656,-661978,0
497500,-342707,0
565417,-423593,0
478177,9672031,1
447031,-304009,0
533594,-385572,0
454270,-308384,0
302500,12709,1
447291,-301509,0
410052,-272082,0
446563,-304062,0
477240,-334635,0
451510,-304895,0
445520,-297290,0
447032,-300156,0
573542,-426562,0
481927,-327863,1
449479,-305988,0
449896,-305363,0
406302,-272499,1
252135,5417,0
763385,-617812,0
460417,-312499,0
466667,-320104,0
440104,-298436,0
448177,-307812,0
471667,-327239,0
410989,-266093,0
569896,-422135,0
473125,-324634,0
404322,-273644,1
450469,-303541,0
450781,-303853,0
448490,-304947,0
266354,1323698,0
444792,-298593,0
525104,-378801,0
453854,-307290,0
456511,-309062,0
428802,-299478,0
465989,-321717,0
565573,9581302,0
475573,-326302,0
450990,-302134,0
451041,-302134,0
499479,-351561,0
451094,-305832,0
222500,5208,0
448646,-304635,0
449791,-302863,1
725938,-591093,0
456511,-308697,0
454948,-309322,0
446406,-300155,0
571980,-425520,0
476823,-325937,0
474844,-328124,0
457031,-310520,0
448386,-304531,0
398854,-271717,0
461980,-311093,0
240105,7135,0
446563,-301666,0
457344,-309478,0
450469,9697031,0
471719,-324479,0
528542,-380572,0
502292,-357864,0
476302,-326041,0
452760,-300988,0
474271,-343801,0
445990,-297447,0
443698,-298124,0
453177,-303644,0
679896,-304530,0
455469,9693646,0
396354,-267342,0
456771,-310468,0
450729,-305780,0
814322,-661717,0
415313,-280155,0
448750,-306457,0
456927,-309009,0
445625,-301978,0
450208,-304114,0
527344,-381249,0
396302,9733542,0
244687,5677,0
443021,-302655,0
479375,-329842,0
454375,-308436,0
443386,-294322,0
562968,-419530,0
473073,-321197,0
484375,-326301,0
455260,-309738,0
451718,-302030,0
396042,-268906,0
527865,-383385,0
451250,-305572,0
672083,-303384,0
451927,-306509,0
449896,-304374,0
442604,-298697,0
798698,-647603,0
483697,-327551,1
446562,-298801,0
401354,-271353,0
453073,9694479,0
456406,-310572,1
453385,-311144,0
531458,-386145,0
444323,-302447,0
248125,6979,0
443541,-299061,0
459843,-312447,0
472292,-330728,0
514167,-385624,0
429219,-291770,1
466615,9685625,0
470573,-320572,1
506719,-348281,0
448855,-301718,0
465677,-314947,0
453438,-307603,0
527344,-380885,0
732448,-359218,0
406823,-274686,0
447656,-298437,0
761510,-614790,1
483854,-329947,1
452344,-307707,0
458958,-311457,0
447031,-304895,0
449427,-308332,0
429740,-285260,0
566614,-386561,0
422552,-292864,0
456250,-308436,0
256250,5521,0
451042,-304999,1
450781,-305416,0
581041,-435780,0
474584,-323072,0
449063,-303072,0
468021,-324843,1
398698,-267343,0
450625,-303333,0
410104,-281926,0
452448,-307656,0
466562,-319999,1
535937,-386822,0
676771,-301822,0
449583,-299790,0
725417,-591406,0
478490,-328489,1
401771,-269791,0
451927,-304009,0
472292,-299166,0
440885,-299686,0
449844,-304061,0
449062,-306561,0
458021,-311718,0
472552,-323489,0
397916,-268228,0
245156,5104,0
439011,-296718,0
569635,-425676,0
472344,-325468,0
459271,-320624,0
566406,-418072,0
451875,-305937,0
447344,-306041,0
457500,-312083,0
455416,-306457,0
414635,-284947,0
455520,-308124,0
449167,9694375,0
455417,-308385,1
286042,13437,1
558386,-414478,0
499115,-346614,0
454687,-311092,0
465573,-323228,0
454844,-305728,1
748594,-590051,0
400312,-271196,0
456667,-306926,0
450365,-304583,0
451771,-306926,0
450834,-304687,0
459479,-302863,0
221927,5053,0
556719,-408645,0
477188,-326666,0
450521,-307499,0
445937,-302134,0
465625,-317499,0
446407,-300572,0
448230,-304999,0
451823,-303593,0
442916,-299165,0
545052,-398697,0
450104,-307187,0
400938,-271145,0
568698,-423489,0
316823,2970260,0
414635,-280364,0
468593,-320051,1
451250,-304270,0
453854,-307551,0
443907,-302916,0
453177,-307394,0
448854,-301353,0
448750,-306509,0
406094,-278280,0
748490,-597135,0
442656,-298124,0
528646,-357707,0
563698,-412083,1
256979,10781,1
455000,-307551,0
457083,9691146,0
444427,-298228,0
445156,-300780,0
448333,-302394,0
398437,-269270,0
451302,-306509,0
450834,-306041,0
449531,-306197,0
478125,-334687,0
568959,-419218,0
478906,-328228,1
220886,5000,0
446771,-298020,0
414219,-269479,0
554167,-406926,0
430730,-299687,0
451823,-306509,0
447969,-299426,1
449948,-302655,0
475468,-325884,0
476719,-334478,0
450521,-300989,0
696302,-563124,0
419479,-285624,1
444219,-303280,0
292813,5677,1
440521,-299374,0
450521,-305676,0
447916,-302603,0
450260,-303540,0
448385,-300259,0
448594,-303593,0
547917,-391718,0
402708,-270676,0
440990,-296978,0
570781,-426457,0
490937,-333072,1
447031,-303853,0
249114,5677,1
448438,-302864,0
451145,-305780,0
464479,-306041,0
410052,-268281,0
445677,-304843,0
465625,-323541,0
451615,-304739,0
454375,-308124,0
449219,-303697,0
575469,-428957,0
479948,-324166,1
447708,-301457,0
449167,-307811,0
286302,18073,1
406041,-277238,0
770573,-622864,0
430990,-301822,1
447448,-304374,0
444427,-302967,0
471667,-328697,0
455938,-309374,0
450834,-302551,0
494791,-363436,0
482708,-331301,0
407656,-274270,0
530416,-381145,0
257917,7136,0
405260,-276457,1
451458,-301978,0
456146,-309738,0
444010,-301561,0
449688,-307343,0
450625,-303697,0
415052,-283176,0
533020,-385728,0
505364,-358176,0
505416,-353957,0
402969,-270937,0
793334,-643541,0
461146,-310363,1
285573,10209,1
444219,-297760,0
448594,-305572,0
446771,-301874,0
394427,-264947,0
464532,-307187,0
453594,-305624,0
450208,-303592,0
593958,-432343,0
480000,-324843,0
446979,-302863,0
466197,-315259,0
448229,-302030,0
769427,-390468,0
398803,9729739,0
448542,-301978,0
454427,-309374,0
462448,-319999,0
451406,-302186,1
446875,-301562,0
561615,-415416,0
472917,-322864,0
445156,-296770,0
449479,-304530,0
398906,-268593,0
446875,-300259,0
251094,8385,1
755365,-607343,0
449063,-307760,0
454427,-306249,0
448073,-304374,0
462343,-310572,0
444167,-297291,0
596875,-449634,0
479844,-326822,1
398907,-267864,0
453750,-305624,0
468906,9684219,0
453750,-300363,0
673593,-305728,0
531146,-382499,0
456719,-310260,1
445938,-303385,0
529480,-369531,0
397968,-267603,0
570156,-425676,0
480937,9672500,1
450573,-304062,0
448698,-301301,0
470104,-323488,0
734896,-587447,0
452447,-304686,0
255209,10364,1
445521,-303072,0
455052,-307342,0
474636,-318645,0
448854,-303540,0
529791,-379426,0
530937,-359999,0
486354,-331822,1
540573,-388333,0
432552,-288645,0
500677,-355572,0
410260,-279009,0
457395,-313957,0
398542,-269999,0
292657,533177,0
519479,-375833,0
450312,-306249,0
472709,-319166,0
457187,-311093,1
790521,9367239,0
482396,-329270,0
472500,-303176,0
463802,-313853,0
451822,-305103,1
405313,-271927,0
534479,-404999,0
516406,-369061,0
597604,-270415,0
528958,-382759,1
477604,-300676,0
467448,-325885,0
458490,-311041,0
450625,-306821,0
451771,-308541,1
529219,-385051,0
454739,-308384,0
446198,-300676,0
762760,-606405,0
516198,-356093,1
458125,-311145,0
276927,7761,1
445885,-301353,0
452708,-310415,0
532552,-384113,0
454740,-314166,1
426510,-296613,0
460365,-313958,0
547500,-400259,0
423178,-293802,0
472865,-305520,0
501614,-372238,0
425730,9709323,1
467812,-316040,1
399791,-271821,0
295677,45260,0
443906,-299634,0
451042,-304218,0
780625,-631562,0
447708,-302187,0
449115,-305520,0
455678,-309843,0
469583,-324009,0
452084,-307708,0
575000,-429583,0
480260,-325468,0
534375,-387447,0
454166,9689740,0
680833,-309582,0
453020,-308384,0
457396,-312707,0
456979,-310364,0
520156,-372603,0
454844,-306978,0
459063,-311978,0
473177,-326926,0
821823,-668489,0
484271,-331614,0
446250,-299947,0
452761,-312082,0
530417,-382916,1
246094,23281,1
452761,-305728,1
450885,-305467,0
465417,-319843,0
449792,-307760,0
397500,-269895,0
553593,-384478,1
392604,-263333,0
597812,-454374,0
487709,-335208,1
468021,-316978,0
469480,-323072,0
449427,-306874,0
449271,-302864,0
326823,1344688,0
462500,-319374,0
